name,address,cuisine,price,rating,review_count
Banana Leaf Malaysian Cafe,1779 Robson St,Malaysian,$$,4.2,762
Los Amigos Taqueria,1118 Davie St,Mexican,$,4.3,448
Takis' Taverna,1106 Davie St,Greek,$$,4.2,374
Thai Basil Restaurant,1215 Thurlow St,Thai,$,4.2,490
Hida Takayama Ramen,1610 Robson St #203,Ramen,$,4.4,226
Dinesty Dumpling House,1719 Robson St,Chinese,$$,4.1,1517
The Keg Steakhouse + Bar - Alberni,1121 Alberni St,Restaurant,$$$,4.4,1497
India Bistro,1157 Davie St,Indian,$$,4.1,495
The Red Accordion,1616 Alberni St,Pacific Northwest,,4.8,339
Kazami,1509 Robson St,Japanese,,4.5,126
Salam Bombay,755 Burrard St 2nd floor,Indian,$$,4.1,1004
Falafel King,1110 Denman St,Lebanese,$,4.3,214
Hy's Steakhouse & Cocktail Bar,637 Hornby St,Steak,$$$$,4.5,1319
Stepho's Souvlaki Greek Taverna,1359 Robson St,Greek,$$,3.9,1314
Damso Modern,770 Bute St,Restaurant,$$,3.9,520
Rice and Noodle (Robson,1236 Robson St,Restaurant,$,4.3,366
Gurkha Himalayan Kitchen Restaurant,1141 Davie St,Nepalese,$$,4.4,614
Big Bang Sushi,1103 Denman St,Sushi,,4.6,70
Sushiholic,836 Denman St,Sushi,$$,4.1,382
Ebisu On Robson,827 Bute St,Japanese,$$,4.0,1052
Kosoo Korean Restaurant - 1st Branch,832 Cardero St,Korean,$$,4.2,642
Ukrainian Village,815 Denman St,Ukrainian,$$,4.2,572
Spicy 6 Fine Indian Cuisine,1116 Robson St,Indian,$$,4.1,582
Viet Sub Vietnamese Cuisine,1682 Robson St,Vietnamese,$,4.5,166
Damso Restaurant,867 Denman St,Korean,$$,4.2,488
Cazba Restaurant,1103 Davie St,Persian,$$,4.0,1328
Ongba Vietnamese Eatery,976 Denman St,Vietnamese,$,4.1,290
Donair Town Robson,1793 Robson St,Middle Eastern,$,4.5,220
Saku,1773 Robson St,Japanese,$$,4.3,696
Samurai Japanese Restaurant,1108 Davie St,Japanese,$,4.2,1240
Akira Sushi,1069 Denman St,Japanese,$,4.0,239
Pacifico Pizzeria & Ristorante,1708 Davie St,Restaurant,,3.8,122
Pho Goodness,1150 Davie St,Vietnamese,$,4.1,732
Thida Thai Restaurant,1193 Davie St,Thai,$$,4.1,195
Red Robin Gourmet Burgers and Brews,803 Thurlow St,Restaurant,$$,4.1,2538
Cardero's Restaurant,1583 Coal Harbour Quay,Seafood,$$$,4.5,3456
The Three Brits Public House,1780 Davie St,Restaurant,$$,4.2,815
Pho Central Vietnamese Restaurant,1161 Davie St,Vietnamese,$,4.1,496
Coco Rico Cafe,1290 Robson St,Restaurant,$,4.0,257
ChongQing on Robson,1260 Robson St,Sichuan,$$,3.9,358
Kobe Japanese Steakhouse,1042 Alberni St,Japanese steakhouse,$$$$,4.3,1079
JOEY Burrard,820 Burrard St,Restaurant,$$,4.3,1952
Buckstop,833 Denman St,Barbecue,$$,3.9,308
Bubble World,1325 Robson St,Taiwanese,$,4.0,347
Italian Kitchen,860 Burrard St,Italian,$$$,4.1,1463
Neptune Chinese Kitchen 鳳鳴食府 (Davie,1143 Davie St,Chinese Noodles,,3.9,151
Shizenya,965 Hornby St,Japanese,$$,4.4,768
Beyond Coffee,1015 Burrard St,Restaurant,$$,4.0,47
Vera's Burger Shack,1030 Davie St,Hamburger,$$,4.3,646
Pho Q&M Vietnamese Restaurant,825 Denman St,Vietnamese,,4.6,41
6 Degrees Eatery,1590 Coal Harbour Quay,Breakfast,$$,4.4,422
Ma Dang Goul,847 Denman St,Korean,$$,4.3,517
Ole chicken,1256 Robson St,Korean,$$,4.1,432
Al-Basha,1206 Davie St,Kebab shop,$,4.4,171
Stepho's Souvlaki Greek Taverna,1124 Davie St,Greek,,3.9,1870
Horin Ramen + Sake,1226 Robson St,Ramen,,4.5,505
Earls Kitchen + Bar,905 Hornby St,Restaurant,$$,4.2,1953
Cactus Club Cafe Bentall 5,588 Burrard St,Restaurant,$$,4.4,1888
Mumbai Local Restaurant,1148 Davie St,Modern Indian restaurant,,4.2,539
Gillaneh Grill House,1072 Denman St,Persian,$$,3.9,299
Rio Brazilian Steakhouse,1122 Denman St,Brazilian,$$$,3.8,1142
JoongWon Restaurant,1329 Robson St,Korean,$$,3.8,403
Zeitoon Restaurant,1795 Pendrell St,Persian,$$,3.8,481
A&W Canada,991 Denman St,Hamburger,$,3.9,267
Donair Dude,1172 Davie St,Fast Food,$,4.1,530
Guu Davie,1239 Davie St,Izakaya,,4.3,103
Mott 32 Vancouver,1161 W Georgia St,Chinese,$$$$,4.0,388
A&W Canada,1158 Alberni St,Hamburger,$,4.0,306
3 QUARTERS FULL CAFE,1789 Comox St,Taiwanese,$$,4.1,349
Gyu King Teppanyaki,1022 Alberni St,Teppanyaki,$$$,4.0,276
The Roost,1037 Denman St,Restaurant,,4.2,98
Holy Guacamole,805 Denman St,Mexican,,4.1,66
Flower & Horse in Spring 花馬春天雲南過橋米線,1741 Robson St,Chinese,$$,4.0,238
Blossom Dim Sum & Grill,808 Bute St,Restaurant,,3.7,251
Pho Express Ankor Noodle House,1745 Robson St,Restaurant,$,4.2,272
Koyuki Sapporo Ramen,795 Jervis St,Ramen,,4.0,260
Tå Bom Korean Cuisine,1536 Robson St,Korean,,4.2,435
Denny's,1098 Davie St,Restaurant,$$,3.8,1824
A&W Canada,550 Bute St,Hamburger,$,4.1,325
Kirin Restaurant,1172 Alberni St,Chinese,$$,3.7,819
MoMo Sushi,1230 Robson St,Japanese,$,3.8,503
Freshii,1185 W Georgia St,Health Food,$$,3.9,118
Babylon Cafe,1156 Denman St,Restaurant,,4.1,365
Nightingale,1017 W Hastings St,Canadian,$$$,4.5,1737
Ramen Koika,1231 Davie St,Ramen,$,4.0,501
Shabusen Yakiniku House,755 Burrard St #202,Japanese,$$,3.7,1818
Liuyishou Hotpot Robson,1542 Robson St,Hot Pot,$$$,3.9,435
Yakinikuya Japanese BBQ,793 Jervis St,Japanese,$$,3.7,434
La Baguette et Compagnie,1102 Davie St,Bakery,$,4.1,132
SMAK Healthy Fast Food,1139 W Pender St,Gluten Free,$$,4.2,367
Miku Vancouver,200 Granville St #70,Sushi,$$$,4.6,4464
Sala Thai,888 Burrard St #102,Thai,$$,4.1,1194
TWG Tea at Vancouver,1070 W Georgia St,Restaurant,$$$,4.1,342
Nando's Davie & Howe (Downtown,828 Davie St,Chicken,$$,4.1,1250
Japadog,899 Burrard St,Hot Dog Stand,$,4.3,288
Zabu Chicken,1635 Robson St,Chicken,$$,3.8,1276
Ho Ho's Yummy Food,1224 Davie St,Chinese,,3.5,20
BeSIDE Forage,1300 Robson St,Restaurant,,5.0,1
Nuba in Gastown,207 W Hastings St,Takeout Restaurant,$$,4.4,2091
Glowbal,590 W Georgia St,Fusion restaurant,$$$,4.0,1620
Robba da Matti,1127 Mainland St,Italian,$$,4.3,534
Mangos Lounge,1180 Howe St,Mexican,$$,4.0,414
Downtown Sushi Bar,1205 Davie St,Japanese,$$,3.5,252
Nuba in Yaletown,508 Davie St,Lebanese,$$,4.3,912
Cactus Club Cafe Coal Harbour,1085 Canada Pl,Restaurant,$$,4.4,3770
My Forno Pizza,1630 W Broadway,Pizza,$,4.5,177
Panago Pizza,1199 W Pender St #101,Pizza Takeout,$$,4.2,67
Chambar Restaurant,568 Beatty St,Restaurant,$$$,4.5,2847
J&G Fried Chicken,1706 Robson St,Fried Chicken,,4.2,84
Shizenya Restaurant on Broadway,1333 W Broadway #160,Japanese,$$,4.4,292
Lotus Seed vegan,736 W Broadway,Vegan,$$,4.6,448
Rogue Kitchen & Wetbar,601 W Cordova St,Restaurant,$$,4.0,1679
A Taste Of India Restaurant,1282 Robson St,Indian,,3.5,324
Marulilu Café,451 W Broadway,Japanese,$,4.5,597
Edo Japan,CF Pacific Centre 701 W Georgia St,Fast Food,$,4.2,27
McDonald's,1701 Robson St,Fast Food,$,3.4,498
McDonald's,1610 Davie St,Fast Food,$,3.4,547
Hokkaido Ramen Santouka,558 W Broadway,Ramen,$$,4.4,1565
Freshii,1541 W Broadway,Restaurant,$$,4.4,89
The Butcher and Bullock,911 W Pender St,Restaurant,$$,4.0,1097
Dynasty Seafood Restaurant,108-777 W Broadway,Chinese,$$$,4.2,1113
Panago Pizza,969 Denman St,Pizza Delivery,$$,3.7,60
Jang Mo Jib Korean Restaurant,1575 Robson St,Korean,$$,3.5,816
Megabite Pizza Davie St.,1112 Davie St,Pizza Delivery,,3.8,198
Cactus Club Cafe West Broadway,1530 W Broadway,Restaurant,$$,4.3,864
Tojo's Restaurant,1133 W Broadway,Japanese,$$$$,4.2,445
Al Basha,1937 Cornwall Ave,Halal,$,4.3,501
Bayside Lounge,1755 Davie St,Lounge,$$,4.2,359
Cardero Cafe,1016 Cardero St,Cafeteria,,4.7,257
Pink Elephant Thai,1152 Alberni St,Thai,$$,3.7,545
JAPADOG (Science World,,Hot Dog,,3.0,1
Tractor Digital,666 Burrard St B19,Restaurant,,3.8,15
Yummy Pizza,1168 Davie St,Pizza,,3.3,79
Earls Kitchen + Bar,1095 Mainland St,Restaurant,$$,4.1,1787
Viet Flavour Restaurant,1822 W Broadway,Vietnamese,,4.7,187
Boston Pizza,869 Hornby St,Pizza,$$,3.7,840
Hongdae Pocha Korean BBQ,1642 Robson St,Takeout Restaurant,$$,3.6,315
Jugo Juice,1103 Robson St,Juice,$$,4.3,53
Peaceful Restaurant,532 W Broadway #110,Chinese,,4.1,607
Neptune Chinese Kitchen 鳳鳴粥麵,1136 Alberni St,Chinese,$$,3.2,320
Shenanigans on Robson,1227 Robson St,Irish pub,$,3.7,402
Banana Leaf Broadway & Willow,820 W Broadway,Malaysian,$$,4.3,1035
Tractor Everyday Healthy Foods - Pender,700 W Pender St Unit 102B,Restaurant,,3.9,32
Teahouse in Stanley Park,7501 Stanley Park Dr,Seafood,$$,4.4,1572
The Keg Steakhouse + Bar - Granville Island,1499 Anderson St,Restaurant,$$$,4.2,1406
Original Joe's Restaurant & Bar,298 Robson St,Restaurant,$$,3.9,567
Tractor Everyday Healthy Foods - Ash & Broadway,601 W Broadway #20,Restaurant,,4.2,218
Freshii,561 W Broadway,Health Food,$$,4.0,137
A&W Canada,467 W Broadway,Hamburger,$,3.9,459
East Is East,3035 W Broadway,Afghani,$$,4.5,777
Nook,195 W 2nd Ave,Italian,$$,4.3,341
Ebisu on Broadway,601 12 W Broadway #12,Japanese,$$,4.0,403
Nook,1525 Yew St,Italian,$$,4.5,658
Domino's Pizza,777 Denman St,Pizza Delivery,$,3.3,95
Triple O's Bentall Center,1055 Dunsmuir St Unit 407B,Fast Food,,3.7,66
Cactus Club Cafe Broadway + Ash,575 W Broadway,Restaurant,$$,4.2,1391
KFC,1147 Davie St,Fast Food,$,3.3,511
Freshii,870 W Cordova St,Restaurant,$$,3.8,219
Book Kyung Ban Jeoun & BK Karaoke,1638 Robson St,Restaurant,$$,3.6,465
Earls Kitchen + Bar,1601 W Broadway,Restaurant,$$,4.0,1389
Tera V Burger,2961 W Broadway,Fast Food,$,4.5,390
D'oro Gelato & Caffè,1094 Denman St,Dessert shop,$$,4.5,277
Thierry Alberni,1059 Alberni St,Dessert shop,$$$,4.4,2531
banana leaf malaysian cuisine,820 W Broadway,Restaurant,,,
Nuba in Kitsilano,3116 W Broadway,Takeout Restaurant,$$,4.2,727
Silk N Spice,3035 W Broadway,Restaurant,,4.6,30
Delany's Coffee House,1105 Denman St,Cafe,$$,4.3,335
Nuba Cafe and Catering in Mount Pleasant,146 E 3rd Ave,Restaurant,,4.3,623
Milano Espresso Bar Denman Street,849 Denman St,Cafe,,4.1,175
Boston Pizza,1333 Broadway W Suite 190,Pizza,$$,3.8,536
Taste of Thai,3629 W Broadway,Thai,$$,4.5,201
Melriches Coffeehouse,1244 Davie St,Coffee shop,$,4.3,280
True Confections Denman,866 Denman St,Dessert,$$,4.1,799
Granville Street Entertainment District,700 - 1300 Granville St,Historical landmark,,5.0,10
Tartine Bread & Pies,1069 Davie St,Cafe,$,4.2,166
Thai Basil Restaurant,3271 W Broadway,Thai,$,4.2,289
Tractor Everyday Healthy Foods - Kitsilano,1903 W 4th Ave,Health Food,$$,4.2,392
Rice and Noodle (Broadway,2857 W Broadway,Restaurant,,4.0,34
Ba Fang Yan Chinese Cuisine,Clyde Ave CA BC,Chinese Delivery,,4.4,21
Peaceful Restaurant,43 E 5th Ave,Chinese,,4.0,548
Cardero Cafe on Davie (Our Neighborhood Coffee Shop,1105 Davie St,Cafe,,4.8,22
Breka Bakery & Café (Bute,812 Bute St,Bakery,$,4.4,2217
Peaceful Restaurant,2394 W 4th Ave,Chinese,$$,3.9,469
Tractor Everyday Healthy Foods - Olympic Village,1751 Quebec St,Restaurant,$$,4.2,322
Be Fresh Cafe,955 Burrard St,Cafe,,3.4,17
JJ Bean Coffee Roasters,1188 Alberni St,Cafe,$$,4.3,464
PappaRoti,1505 Robson St,Cafe,$$,4.3,717
Thai Basil Restaurant,2184 Cornwall Ave,Thai,$,4.2,362
Vancouver Foodie Tours,1592 Johnston St,Tour operator,,4.9,84
Earls Kitchen + Bar,1375 Bellevue Ave,Restaurant,$$,4.1,807
Marcello Ristorante & Pizzeria,1404 Commercial Dr,Italian,$$,4.2,1425
Nook Restaurant,150 Victory Ship Way #160,Restaurant,,4.4,55
The Basic,3048 Main St,Diner,,4.3,376
Vij's,3106 Cambie St,Restaurant,$$$,4.4,1311
Dairy Queen,2601 Broadway W,Fast Food,$,3.8,355
Khao Thai by Legato Cafe,2248 W 41st Ave,Thai,,4.1,60
Starbucks,785 Denman St,Coffee store,$$,4.1,389
Take Five Café,683 Nicola St,Cafe,,4.2,52
Elysian Coffee (Burrard & Helmcken,1100 Burrard St,Coffee shop,$$,4.3,311
Neverland Tea Salon,3066 W Broadway,Restaurant,$$,4.3,485
Ladurée,1141 Robson St,Cake shop,,4.1,382
The West End Guest House,,4-star hotel,,4.8,113
Broadway Chinese,1410 W Broadway,Chinese Delivery,,2.7,85
Beach House Restaurant,150 25th St,Restaurant,$$$,4.2,728
Old Beijing Roast Duck,1643 W Broadway,Chinese,$$$$,3.2,284
