name,address,cuisine,price,rating,review_count
Vancouver Veggie Pizza,7229 Main St,Pizza,,4.0,82
Wendy's,10 SE Marine Dr,Fast Food,$,3.9,1122
朱老弟麻辣烫香锅Spicy Soup Hot Pot & 一仙水果茶 Yixian Fruit Tea,8028 Granville St,Chinese,,4.2,33
Best Quality Sweets & Rest,7260 Main St,Vegetarian,$,4.0,250
惊叹麻辣烫 Amazing Spicy Hotpot,8542 Granville St,Chinese,,4.0,23
White Spot (Coast Hotel,1041 SW Marine Dr,Family-friendly,$$,3.6,490
Pho,W 65th Ave,Restaurant,,3.9,9
McDonald's,160 SW Marine Dr,Fast Food,$,3.6,1620
Baguette ricos,8283 Granville St,Restaurant,,,
Bing & Noodle World (好吃的饼,8185 Granville St,Restaurant,,3.5,201
Pizza Hut,8155 Granville St,Pizza,$$,3.6,131
Triple O's,196 SE Marine Dr,Restaurant,,4.0,303
OutTakes Backstage Bistro,489 Interurban Way,Snack bar,,3.9,15
Farroghi's,8811 Laurel St #107,Restaurant,,,
Subway,644 SW Marine Dr Unit 101,Sandwich,$,3.9,139
Sushi Bar Ajisai,2081 W 42nd Ave,Sushi,$$,4.5,749
Hometown Pizza,6665 Fraser St,Italian,,4.5,472
Food (Meal) Delivery Vancouver | Chef 2 Home,,Restaurant,,5.0,8
Triple O's Chevron Vancouver,196 SE Marine Dr,Restaurant,,,
Canan 2 For 1 Pizza,7270 Main St,Pizza,,3.9,63
Pink Elephant Thai,434 SW Marine Dr,Thai,$$,3.3,463
Italian Tomato Restaurant,8380 Bridgeport Rd,Italian,$$,4.1,927
Yyuu,8265 Granville St,Restaurant,,,
New Fishport Seafood Bistro,620 SE Marine Dr,Restaurant,,4.0,78
Dosa Corner,8248 Fraser St,Indian,$,4.4,839
Sushi Mura,6485 Oak St,Japanese,$,4.1,938
Kuy's Lechon,660 W 71st Ave,Filipino,,3.9,7
Southern Delicacy,6055 West Blvd,Chinese,,4.3,70
Tandoori King Restaurant (Old,8061 Fraser Street E 65th Ave,Indian,,4.5,24
Donair Spot,8616 Granville St,Restaurant,$,3.3,139
Burrata Pizzeria,2104 W 41st Ave,Pizza,,4.5,114
Subway,8347 Granville St,Sandwich,$,3.7,107
Bufala Kerrisdale,5395 West Blvd,Pizza,$$,4.4,466
Freshii,6541 Main St,Health Food,,4.8,28
Bibo Pizzeria,1067c Templeton Station Road,Italian,$$,3.9,574
Panos Greek Taverna,654 SE Marine Dr,Greek,$,4.1,296
Sea Harbour Seafood Restaurant,8888 River Rd #150,Seafood,$$$,3.6,411
Yu Xiang Yuan Restaurant,6591 Fraser St,Chinese,$,4.3,366
Tandoori Oven,6452 Main St,Indian,$,4.1,344
Minerva Restaurant,2411 W 41st Ave,Greek,$$,4.4,423
A&W Canada,6491 Oak St,Hamburger,$,4.0,364
Tandoori Raj Restaurant,689 E 65th Ave E,Indian,$$,4.2,155
Fish Café,2053 W 41st Ave,Restaurant,$$,4.3,170
George's Pizza,6109 West Blvd,Pizza,,4.1,176
The Jade Seafood Restaurant,2811 No. 3 Rd #280,Chinese,$$,3.8,728
Barra 41,2407 W 41st Ave,Cocktail bar,$$,4.5,157
Moxie's Grill & Bar,3233 St Edwards Dr,Grill,$$,4.0,1060
Shibuyatei Japanese Restaurant,2971 Sexsmith Rd,Japanese,$$,4.2,224
Flamingo Chinese Restaurant,1652 SE Marine Dr,Chinese,$$,4.0,392
White Spot Oakridge,613 650 W 41st Ave A,Family-friendly,$$,3.9,818
Nando's Kerrisdale,2064 W 41st Ave,Chicken,$$,4.1,686
The Yard Cafe,8482 Granville St,Pub,$,4.1,180
The Buffet at the River Rock Casino Resort,8811 River Rd,Buffet,$$$,3.4,685
Marutama Ra-men Richmond,2780 No. 3 Rd,Ramen,,4.6,106
Taste Jpn,7766 Ontario St,Japanese,,5.0,3
Kerrisdale Nakamura Japanese Cuisine,2055 W 41st Ave,Japanese,,4.0,50
Neptune Barbecue House (鳳鳴燒臘,140-3031 Beckman Pl,Hong Kong style fast food restaurant,,4.4,15
Oriole Café,1200 W 73rd Ave,Cafe,,4.5,20
Daddy's Grill,4020 No 5 Rd,Mediterranean,,4.6,1041
Dosa Hut,7233 Fraser St,Indian,$$,4.1,425
JAPADOG(South Vancouver,400-8206 Ontario St,Hot Dog Stand,,4.4,16
The Deck Kitchen + Bar,3500 Cessna Dr,Restaurant,$$,3.9,335
Wick's Cafe,1300 W 73rd Ave,Cafe,$,4.3,340
Main Kabab Hut,215 E 49th Ave,Restaurant,$,3.8,247
Pho Tan Vietnamese Restaurant Beef Noodle Soup & Bubble Tea,2076 W 41st Ave,Vietnamese,$,4.2,489
Flying Beaver Bar & Grill,4760 Inglis Dr,Grill,$$,4.4,2766
Gigi Blin,1400 W 70th Ave,Coffee shop,$,4.5,265
Tim Hortons,487 Interurban Way,Restaurant,$,3.5,419
Samurai Sushi House,5888 Cambie St,Sushi,$,3.9,823
Richport Chinese,11600 Bridgeport Rd,Cantonese,$,3.9,110
Fiesta Pina Ham,8580 Fraser St,Hamburger,,,
All India Sweets & Restaurant,6560 Main St,Indian,$$,3.7,540
Subway,6471 Oak St,Sandwich,$,4.0,65
A&W Canada,McArthur Glen Outlets Unit 67b,American,,3.8,4
Masked For Work,8278 Manitoba St,Safety equipment supplier,,5.0,64
Ms Tiffin,,Indian,,4.0,12
Tim Hortons,6501 Main St,Restaurant,$,4.0,384
Shanghai Wonderful Restaurant,9260 Bridgeport Rd,Chinese,$$,3.7,317
New Novelty Sweet & Restaurant,6669 Fraser St,Indian,$,3.8,134
ZUBU Ramen - Kerrisdale,2129 W 41st Ave,Ramen,,3.8,54
A&W Canada,650 W 41st Ave W,Hamburger,$,3.7,95
White Spot Marine Drive,1126 SE Marine Dr,Family-friendly,$$,3.7,933
White Spot Kerrisdale,5367 West Blvd,Family-friendly,$$,3.8,587
A&W Canada,3080 St Edwards Dr,Hamburger,$,3.9,447
China Lan Lanzhou Beef Noodle,5555 West Blvd,Chinese Noodles,$$,4.0,333
McCleery Golf Restaurant,7188 Macdonald St,Restaurant,,4.3,3
Secret Garden Tea Company,2138 W 40th Ave,Restaurant,,4.2,420
Designer Outlet Vancouver,1000-7899 Templeton Station Rd,Outlet mall,,4.2,10180
Golden Joy Restaurant,4288 Fraser St,Filipino,,4.7,30
New Star Cantonese Opera Ctr,2188 No 5 Rd,Restaurant,,,
Kathi Rolls & Wraps,418 East Kent Ave S Suite 119A,Indian,,,
Me + Crepe,5971 West Blvd,Diner,,3.8,57
Peninsula (Oakridge) Seafood Restaurant,650 W 41st Ave,Seafood,,3.4,255
Sip Bowl,2255 W 41st Ave,Chinese Noodles,,3.9,175
Bubble Bear Bubble Tea 泡泡熊,8051 Granville St,Bubble Tea,$,4.4,94
HK BBQ Master,4651 No. 3 Rd,Chinese,$,4.4,834
Galliano Restaurant,4440 Cowley Crescent,Restaurant,,3.3,3
Lok's Chinese Restaurant,2436 W 41st Ave,Chinese,,3.4,107
Snackshot 糖百府,7980 Granville St,Dessert shop,$$,4.1,479
Breka Bakery & Cafe (Fraser,6533 Fraser St,Bakery,$$,4.4,1951
Rocky Mountain Flatbread Main Street,4186 Main St,Pizza,$$,4.5,839
Shoom 雅菀食府,6555 Fraser St,Restaurant,,3.4,26
Lucky Joy BBQ Restaurant,11780 Thorpe Rd,Restaurant,$$,3.8,304
Himalaya Restaurant Ltd,6587 Main St,Indian,$,3.5,439
Hotel Fairmont Vancouver Airport,Vancouver International Airport 3111 Grant McConachie Way,5-star hotel,,4.6,1772
Dhaliwal Sweet & Restaurant,6555 Fraser St,Indian,$,3.6,666
River Rock Casino Resort,,4-star hotel,,4.0,6312
Subway,610 SE Marine Dr,Sandwich,$,3.6,89
New Chong Qing Restaurant,2044 W 41st Ave,Chinese,,3.4,71
Prata-Man Singapore Cuisine 百達門星洲美食,9060 Capstan Way,Singaporean,$,4.2,534
Jetside Bar,3111 Grant McConachie Way,Bar,,4.5,33
Joojak Restaurant,3337 Kingsway,Chinese,$,4.5,318
Starbucks,8002 Granville St,Coffee store,$$,4.2,276
Apna Bhaia Sweet & Restaurant,6616 Fraser St,Indian,,3.7,271
75 West Coast Grill,7571 Westminster Hwy,Grill,$$,4.0,261
Yogi's Kitchen Food Services - Tiffin Service - Tiffin Service in UBC,Laurel St 1078811 Laurel St,Food manufacturer,,,
Canucks Bar and Grill,,Grill,$$,3.4,645
Zia's Cafe and Grill,13700 Mayfield Pl,Restaurant,$,4.6,145
Tim Hortons,6525 Oak St,Restaurant,$,3.5,117
Moki's Pizza,4027 Macdonald St,Pizza Delivery,,4.6,63
BIG TREE FOOD PALACE 大树食府,2106 W 41st Ave,Restaurant,,3.5,83
Truedan (Jenjudan)- 珍煮丹 Vancouver West,8278 Granville St,Bubble Tea,,4.7,56
Ancora Waterfront Dining and Patio - False Creek,1600 Howe St #2,Seafood,$$$$,4.4,713
Rocky Mountain Flatbread,1876 W 1st Ave,Pizza,$$,4.5,803
Seoul Express,3700 No. 3 Rd,Korean,,4.3,64
Starbucks,8475 Granville St,Coffee store,$$,4.0,96
Unchai Restaurant,2351 Burrard St,Thai,$$,4.7,200
Ajisai 2 Go,2087 W 42nd Ave,Takeout Restaurant,,5.0,4
Com Vietnamese,7688 Alderbridge Way #120,Vietnamese,$$,4.3,311
Hawksworth Restaurant,801 W Georgia St,Restaurant,$$$$,4.5,1000
Subway,8555 Sea Island Way Unit 130,Sandwich,$,3.8,166
L'Abattoir,217 Carrall St,Pacific Northwest,$$$,4.5,1012
Chef Pin Richmond,8571 Alexandra Rd Unit 108,Chinese,,4.4,116
West Oak,1035 Mainland St,Restaurant,$$,4.1,676
Gotham Steakhouse & Cocktail Bar,615 Seymour St,Steak,$$$$,4.6,1496
Triple O's Langara College,100 W 49th Ave,Fast Food,,3.2,22
Dockside Restaurant,1253 Johnston St,Restaurant,$$$,4.0,658
Tang Vietnamese Restaurant & Bar,8611 Alexandra Rd #180,Restaurant,,4.2,56
Tim Hortons,9731 Bridgeport Rd,Restaurant,$,3.8,1344
Pajo's YVR Inter. Departure Building Level 3,Vancouver International Airport International Terminal Building Level 3,Takeout Restaurant,,3.6,52
The Fish Man,8391 Alexandra Rd #1170,Seafood,,4.1,226
Seto Japanese Restaurant,8460 Alexandra Rd Suite 155,Japanese,,4.2,443
Japadog,McArthur Glen Outlet Mall 7899 Templeton Station Road,Snack bar,$$,3.7,687
温哥华小龙坎老火锅Richmond Xiaolongkan Hotpot,8320 Alexandra Rd,Chinese,$$,4.6,796
Lu Charcoal Grill,8031 Leslie Rd Unit 100,Chinese,$$,3.9,165
Fisherman's Terrace Seafood Restaurant,4151 Hazelbridge Way #3F,Chinese,$$,3.9,855
The Parlour,1011 Hamilton St,Takeout Restaurant,$$,4.2,1349
Showcase Restaurant & Bar,1122 W Hastings St,Restaurant,$$$,4.2,237
Las Margaritas,1999 W 4th Ave,Takeout Restaurant,$$,4.2,1931
Denny's,10211 St Edwards Dr,Restaurant,$$,3.5,1211
Mr Mustache Bubble Tea,8079 Granville St,Bubble Tea,$,4.3,413
Double Double Restaurant,4600 No. 3 Rd Unit 128,Chinese,$,3.7,820
Lift Bar Grill View - Downtown Vancouver,333 Menchion Mews,American,$$$,4.3,956
6 Degrees Eatery,1590 Coal Harbour Quay,Breakfast,$$,4.4,422
Incognito Coffee,School Of Music 843 Seymour Street Atrium of VSO,Coffee shop,,4.8,479
Glowbal,590 W Georgia St,Fusion restaurant,$$$,4.0,1620
MICHA,120-4751 Garden City Rd,Restaurant,,3.9,672
Shark Club Sports Bar & Grill,10331 St Edwards Dr,Restaurant,$$,3.7,649
Jules Bistro,216 Abbott St,French,$$,4.3,475
Little Caesars Pizza,5927 Fraser St,Pizza,$,3.9,132
Subway,5698 Main St,Sandwich,$,3.5,70
Ebisu On Robson,827 Bute St,Japanese,$$,4.0,1052
The Canadian Brewhouse & Grill (Richmond,4755 Mcclelland Rd. #1305 Unit 1305,Sports bar,$$,4.1,1172
Womee Japan Food Restaurant Inc,4380 No. 3 Rd,Restaurant,,5.0,1
KFC,650 W 41st Ave,Fast Food,$,3.0,77
Pearl Hot Pot,7154 Sperling Ave,Hot Pot,$$,4.2,280
JAPADOG,530 Robson St,Hot Dog,$,4.2,2600
Japan Sky Dining Ltd.,8855 Laurel St #102,Catering food and drink supplier,,,
Kitcho Izakaya,4800 No. 3 Rd,Japanese,$$$,3.7,161
Kopitiam malaysia,3885 Rupert St,Malaysian,$$,3.7,300
Cineplex Cinemas Marine Gateway and VIP,452 SW Marine Dr,Movie theater,,4.3,1651
Thai Son,2800 E 1st Ave,Vietnamese,$,3.9,241
Pho Hoa + Jazen Tea - Oak,1011 W 49th Ave,Pho,$,3.1,233
Mama's Dumpling & Coffee,103-11782 Hammersmith Way,Chinese,$$,4.3,312
Puddifoot W H Ltd,1566 Rand Ave,Distribution service,,4.8,5
Panago Pizza,1821 Capilano Rd,Pizza,$$,4.1,118
Marpole Oakridge Community Centre,990 W 59th Ave,Community center,,4.2,194
Burger King,8575 Sea Island Way,Restaurant,$,3.0,792
Hollyburn Lodge,4000 Hollyburn Trail,Restaurant,,4.5,58
JAPADOG (Food Truck) at Vancouver BC,,Hot Dog,,3.5,2
Starbucks,Avery and W 70th Ave,Coffee shop,$$,4.6,5
Ryuu Japanese Kitchen (YVR Outlet,7899 Templeton Station Rd #64a,Japanese,,2.4,232
Shannon Mews Park,43 W 57th Ave,Park,,4.8,10
Spicy Pro Hot Pot,1231-8338 Capstan Way,Hot Pot,,4.5,2
Real Canadian Superstore,350 SE Marine Dr,Grocery store,,4.1,2638
Japadog (trailer,BC-7A & W Pender St,Restaurant,,2.0,2
Tim Hortons,100 W 49th Ave 1st Floor,Restaurant,$,2.9,157
Master Hung BBQ & Won Ton,8780 Blundell Rd,Chinese,$$,3.8,312
Panago Pizza,6020 Steveston Hwy #130,Pizza,$$,3.8,69
Marine Drive,,Subway station,,4.0,66
Canadian Tire,8277 Ontario St,Department store,,3.9,1467
Galiano Cafe,4440 Cowley Crescent,Cafe,,2.7,6
Marpole Guest House,8573 Selkirk St,Lodging,,4.2,5
Marshalls,8137 Ontario St,Department store,,4.0,603
Gram Cafe & Pancakes Richmond,4151 Hazelbridge Way Unit1360,Restaurant,,3.4,88
Monkey 9 Brewing Co,14200 Entertainment Blvd,Restaurant,$$,3.8,303
COBS Bread Bakery,2174 W 41st Ave,Bakery,$$,4.3,71
Marpole Museum & Historical Society,8743 MARINE DR SW,Museum,,,
Pizza Hut,6082 Fraser St,Pizza,$$,3.1,152
Best Buy,8133 Ontario St,Electronics store,$$,3.8,772
Panago Pizza,11780 Thorpe Rd #120,Pizza,$$,2.7,31
Subway,1807 Burrard St #101,Sandwich,$,3.7,140
Japadog (trailer,,Restaurant,,5.0,1
Colbourne House,8743 SW Marine Dr,,,,
kate spade new york,7899 Templeton Station Rd Space 1054,Women's clothing store,,4.2,243
Vans,7899 Templeton Station Rd,Shoe store,$$,4.3,238
Coast Vancouver Airport Hotel,1041 SW Marine Dr,3-star hotel,,3.5,1069
Thai Hang,3880 Grant McConachie Way,Vietnamese,,2.3,47
Ted Baker,7899 Templeton Station Rd Suite 72/73,Clothing store,$$$,4.3,71
Starbucks,Vancouver International Airport 3211 Grant McConachie Way Level 3,Cafe,,1.0,2
The Body Shop,7899 Templeton Station Rd Unit # 36,Cosmetics store,,4.2,84
Canadian Tire Auto Centre,8277 Ontario St,Repair Service,,3.7,9
Langara Golf Course,6706 Alberta St,Public golf course,,4.1,409
Pacific Gateway Hotel at Vancouver Airport,3500 Cessna Dr,4-star hotel,,4.1,1663
Restaurant Business Broker,1428 W 7th Ave,Commercial real estate agency,,5.0,1
Yogi's Kitchen Food Services Limited,10537 King George Blvd,Restaurant,,4.1,303
Cypress Creek Day Lodge,6000 Cypress Bowl Rd,Restaurant,,4.5,8
Vancouver Restaurants For Sale,201-1055 W Broadway,Real Estate Agency,,,
Stuart Weitzman,7899 Templeton Station Rd Unit 128,Shoe store,,2.7,10
Days Inn by Wyndham Vancouver Airport,,3-star hotel,,3.5,616
Les Twarog RE/MAX Crest Realty,1428 W 7th Ave,Real Estate Agency,,4.6,38
Starbucks,5263 Ladner Trunk Rd B,Coffee store,$$,4.0,268
Simon Fraser University,8888 University Dr,University,,4.1,530
VCC - Downtown Campus,250 W Pender St,College,,3.5,65
British Columbia Institute of Technology,3700 Willingdon Ave,Educational institution,,3.7,26
Johnny's Pizza Factory,7970 Granville St,Pizza,,1.9,82
