name,address,cuisine,price,rating,review_count
Shaughnessy Restaurant,5251 Oak St,Restaurant,$$,3.9,399
Fish Café,2053 W 41st Ave,Restaurant,$$,4.3,170
Hikari Cafe,5701 Granville St,Authentic Japanese,,4.7,44
Café FortyOne,5750 Oak St,Kosher,,4.6,165
Sushi Bar Ajisai,2081 W 42nd Ave,Sushi,$$,4.5,749
The Rise Eatery,3121 Granville St,Restaurant,$$,4.3,314
Breakfast Table,3014 Granville St,Breakfast,$$,4.6,736
Minerva Restaurant,2411 W 41st Ave,Greek,$$,4.4,423
Kerrisdale Nakamura Japanese Cuisine,2055 W 41st Ave,Japanese,,4.0,50
Bufala Kerrisdale,5395 West Blvd,Pizza,$$,4.4,466
Joon's Kitchen,3093 Oak St,Korean,,4.5,196
Johnny’s on Oak Restaurant Vancouver,3838 Oak St,Restaurant,$$,4.2,211
Bin 4 Burger Lounge,2996 Granville St,Hamburger,$$,4.5,1351
Corduroy Pie Company,758 W 16th Ave,Pizza,$$,4.7,455
Burrata Pizzeria,2104 W 41st Ave,Pizza,,4.5,114
Jiu Jiang Japanese Restaurant,5707 Balsam St,Japanese,$$,4.1,171
Hachibei,778 W 16th Ave,Japanese,$$,4.3,196
Kyuzo Japanese Restaurant,5701 Granville St #112,Japanese,$$,4.1,163
Southern Delicacy,6055 West Blvd,Chinese,,4.3,70
Sofra Mediterranean Kitchen,2277 W 41st Ave,Lebanese,$,4.2,411
ASA Sushi,2178 W 41st Ave,Sushi,$$,4.0,594
Golden Ocean Seafood Restaurant,2046 W 41st Ave,Chinese,$$,4.0,566
Fiore - South Granville,1485 W 12th Ave,Italian,$$,4.2,102
The Stable House Bistro,1520 W 13th Ave,Bistro,$$,4.3,271
Pho Tan Vietnamese Restaurant Beef Noodle Soup & Bubble Tea,2076 W 41st Ave,Vietnamese,$,4.2,489
George's Pizza,6109 West Blvd,Pizza,,4.1,176
Caffe Barney on Granville,2975 Granville St,Restaurant,$$,4.3,401
Barra 41,2407 W 41st Ave,Cocktail bar,$$,4.5,157
Heirloom Vegetarian Restaurant,1509 W 12th Ave,Vegetarian,$$,4.4,1222
Khao Thai by Legato Cafe,2248 W 41st Ave,Thai,,4.1,60
Osaka Sushi,960 W King Edward Ave,Japanese,$,3.9,239
Baoguette Vietnamese Bistro,2114 W 41st Ave,Vietnamese,$,3.9,368
Sabra Kosher Bakery & Restaurant Ltd,3844 Oak St,Kosher,$$,4.5,108
Sorella,3369 Cambie St,Italian,,4.6,199
Café at VanDusen,5151 Oak St,Restaurant,,3.5,105
Adonia Tea House,2057 W 41st Ave,Restaurant,$$,4.3,119
Salmon n' Bannock,1128 W Broadway #7,Pacific Northwest,$$,4.7,424
Nando's Kerrisdale,2064 W 41st Ave,Chicken,$$,4.1,684
Shiro Japanese,3096 Cambie St,Japanese,$$,4.5,582
White Spot Kerrisdale,5367 West Blvd,Family-friendly,$$,3.8,586
Suika Japanese Restaurant,1626 W Broadway,Izakaya,$$,4.5,1285
De Dutch Pannekoek House,3192 Oak St,Breakfast,$$,4.1,291
Café Salade de Fruits,1555 W 7th Ave,French,$$,4.6,450
Shizenya Restaurant on Broadway,1333 W Broadway #160,Japanese,$$,4.4,292
White Spot Oakridge,613 650 W 41st Ave A,Family-friendly,$$,3.9,818
City 1 Cafe,954 W King Edward Ave,Singaporean,,3.7,167
Nabebugyo Hot Pot Cuisine,3190 Cambie St,Restaurant,,4.5,451
Masa Japanese Restaurant Vancouver,1418 W Broadway,Japanese,$$,4.0,682
Sushivan,2566 Granville St,Sushi,$,4.2,374
Mazahr Lebanese Kitchen,1488 W 11th Ave,Restaurant,,4.8,72
Seasons in the Park,W 33rd Ave,Restaurant,$$$,4.3,1624
Raga Restaurant,1177 W Broadway,Indian,$$,4.6,278
Unchai Restaurant,2351 Burrard St,Thai,$$,4.7,200
Osaka Teppanyaki,1788 W Broadway #103,Seafood,$$,4.4,446
Raisu,2340 W 4th Ave,Japanese,$$,4.5,1348
Gyu-Kaku Japanese BBQ,950 W Broadway #201,Yakiniku,$$,4.5,1336
Dynasty Seafood Restaurant,108-777 W Broadway,Chinese,$$$,4.2,1113
Yagoto Sushi,2180 W Broadway,Sushi,,4.4,131
Grand Honour Restaurant 阿一鲍翅,5701 Granville St B1,Cantonese,$$,3.7,212
Vij's,3106 Cambie St,Restaurant,$$$,4.4,1309
BierCraft Bistro,3305 Cambie St,Restaurant,$$,4.2,810
