name,address,cuisine,price,rating,review_count
Huang's Beef Noodle Restaurant,6940 Victoria Dr,Noodle Shop,,4.3,177
Sun Chicken & Ramen,3488 Kingsway,Restaurant,,2.5,4
Hon Sushi,201-4361 Kingsway,Sushi,$$,4.0,538
Hanoi Old Quarter Restaurant,5207 Victoria Dr,Vietnamese,,4.3,144
RNZ Grocery Meat & Restaurant,4940 Joyce St,Restaurant,,4.5,40
Sushi By Yuji,2252 Kingsway,Japanese,$$,4.4,308
Kwan Luck Restaurant,2516 Kingsway,Chinese,$$,4.0,181
Donair Land,3384 Vanness Ave,Middle Eastern,,3.9,189
Chipotle Mexican Grill,4700 Kingsway #2200,Mexican,$,4.1,1345
Shima-Ya Sushi,5589 Victoria Dr,Sushi,$$,4.5,254
Cafe Dang Anh,1C9 5186 Victoria Dr,Vietnamese,$,4.5,181
Excellent Dim Sum King Restaurant,2141 Kingsway,Restaurant,,4.3,57
Mui Ngo Gai Restaurant,2052 Kingsway,Vietnamese,$,4.4,579
Little Caesars Pizza,7052 Kerr St,Pizza,$,3.4,86
The First Dessert,5857 Victoria Dr,Traditional restaurant,,4.5,366
Karakoram Restaurant,6990 Victoria Dr,Pakistani,$$,4.2,715
Kalvin's Restaurant,5225 Victoria Dr,Taiwanese,$$,4.3,366
Cactus Club Cafe Station Square,6090 Silver Dr,Restaurant,$$,4.4,699
Madras Spice Restaurant,6260 Fraser St,Indian,$,4.2,674
RGK BBQ 烧鹅大王,5755 Victoria Dr,Cantonese,,4.0,22
Banh Mi Saigon,5397 Victoria Dr,Vietnamese,$,4.5,893
Yue Ting Seafood Restaurant,2532 Kingsway,Seafood,,3.8,35
Do Chay,1392 Kingsway,Vietnamese,$$,4.5,429
Pink Peppercorn Seafood House,1485 Kingsway,Seafood,$$$,4.6,374
Come Along Chinese Restaurant,2550 Kingsway,Chinese,$$,3.8,429
Vegan Pizza House,2119 Kingsway,Pizza,$$,4.0,331
Milk and Sugar BBQ Bar,5103 Joyce St,Restaurant,,4.0,147
Kokoro Ramen,5695 Victoria Dr,Ramen,$$,3.9,667
A&W,8605 Glenlyon Pkwy #6,Fast Food,,4.6,186
Church's Chicken,2504 Kingsway & Slocan St,Chicken,$,3.9,1545
B House Restaurant,2270 Commercial Dr,Asian Fusion,,4.9,74
Shameless Buns,,Filipino,,4.7,54
La Maison Da Nang,5195 Victoria Dr,Vietnamese,,4.3,137
Nando's Kingsway,4334 Kingsway,Chicken,$$,4.0,897
Truong Thanh Restaurant,2096 Kingsway,Vietnamese,$,4.2,427
Top Cantonese Cuisine Restaurant,2752 Kingsway,Cantonese,$$,3.7,349
Kumare Express,5183 Joyce St,Filipino,$,3.7,47
Malay Curry House,2nd floorfood courtCrystal Mall 2137-4500 Kingsway,Malaysian,,4.3,10
Mui Garden Restaurant,5797 Victoria Dr,Chinese,$,3.8,502
Grand Chinese Hot Pot,6967 Victoria Dr,Hot Pot,,4.0,94
Indian Bay Leaf,4890 Victoria Dr,Indian,$$,3.9,710
Freshii,6200 McKay Ave #118,Takeout Restaurant,$$,3.9,210
Time & Place,6083 McKay Ave,Pacific Northwest,,4.7,27
Ashiana Tandoori,1440 Kingsway,Indian,$$,4.7,392
Viva Sushi Bar,CA BC Vancouver 1947 Kingsway,Sushi,$,4.0,137
So Hyang Korean Cuisine,6345 Fraser St,Korean,$$,4.5,1001
Pho Thai Hang 2 Restaurant,1962 Kingsway,Pho,$,4.0,312
Gia Minh Restaurant,6181 Fraser St,Vietnamese,$,4.0,201
Good Choice Restaurant,6007 Fraser St,Chinese,$$,3.9,181
Sunflower Bubble Tea,5125 Joyce St,Bubble Tea,$,3.7,292
Church's Chicken,5704 Fraser Street E 41st Ave,Fast Food,$,3.9,1509
Golden Swan Restaurant,5380 Victoria Dr,Takeout Restaurant,$$,3.8,848
Thai Son Restaurant,6471 Victoria Dr,Vietnamese,$,3.7,300
Freshslice Pizza,4700 Kingsway,Pizza,$,3.9,304
La Piazza Dario,3075 Slocan St,Italian,$$,4.3,388
Pho Tan Restaurant,4598 Main St,Asian,$,4.2,512
Supreme Pizza,6539 Victoria Dr,Pizza Takeout,,4.4,291
Jun Yuan Restaurant,5728 Victoria Dr,Hot Pot,$$,3.8,270
Chu Kiang Chinese Restaurant,6491 Knight St,Chinese,,3.9,75
Sandy La Chinese Restaurant,5257 Victoria Dr,Chinese,$,3.8,576
Ho Yuen Kee Restaurant,6236 Fraser St,Chinese,$$,3.8,737
時代文華海鮮酒家 New Mandarin Seafood Restaurant,4650 Gladstone St,Cantonese,$$$,3.9,505
Sun Tin Day Cafe,5137 Victoria Dr,Hong Kong style fast food restaurant,,3.8,87
Booster Juice,3555 Sawmill Crescent,Juice,$$,3.8,24
Happy Family Restaurant,2178 Kingsway,Chinese,$$,3.8,230
SUSHI HUB,4855 Main St,Sushi,$$,4.3,239
Subway,6402 Victoria Dr,Sandwich,$,3.9,113
Nammos Estiatorio,3980 Fraser St,Greek,$$,4.3,502
Happy Sushi,5632 Victoria Dr,Sushi,$,3.7,307
Pho Thai Hoa Restaurant,1625 Kingsway,Takeout Restaurant,$,3.9,272
Aling Ening Restaurant,4253 Fraser St,Filipino,$,4.5,70
Village Pub,7725 Champlain Cres,Pub,$$,4.0,135
Masayoshi,4376 Fraser St,Sushi,,4.3,257
Pin Pin Restaurant,6113 Fraser St,Filipino,$$,4.0,518
Angel Cafe,5995 Fraser St,Chinese,$,3.8,522
Deutsches Haus (Vancouver Alpen Club,4875 Victoria Dr,German,$$,4.3,739
Freshslice Pizza,2889 Grandview Hwy #2,Pizza,$,4.1,247
Papa Day's Pizza & Indian Cuisine,6483 Knight St,Indian,$,4.3,107
Freshslice Pizza,6374 Fraser St,Pizza,$,4.0,306
Nishiki Sushi Bar,6501 Victoria Dr,Sushi,$$,3.5,253
Lucky Dragon Palace Restaurant,5822 Victoria Dr,Chinese,$,3.6,146
Pearl Hot Pot,7154 Sperling Ave,Hot Pot,$$,4.2,280
Dairy Queen Grill & Chill,4990 Victoria Dr,Fast Food,$,3.7,323
Pita House Restaurant,6196 Fraser St,Greek,$,4.3,117
Abdul's BBQ,4500 Kingsway,Halal,$,3.8,347
Wendy's,3698 Grandview Hwy,Fast Food,$,3.7,1935
Hometown Pizza,6665 Fraser St,Italian,,4.5,472
Cactus Club Cafe Byrne Road,7320 Market Crossing,Restaurant,$$,4.3,1751
Boston Pizza,135-6200 McKay Ave,Pizza,$$,3.7,1185
Hanwoori Korean Restaurant,5740 Imperial St,Korean,$$,4.0,576
McDonald's,7289 Knight St,Fast Food,$,3.5,747
Tim Hortons,5698 Victoria Dr,Takeout Restaurant,$,3.7,190
La Tandoori,6489 Victoria Dr,Restaurant,,3.6,28
A&W Canada,4700 Kingsway,Hamburger,$,3.7,258
Freshii,8601 Glenlyon Pkwy,Health Food,$$,3.7,64
A&W Canada,4820 Kingsway Food Court,Hamburger,$,3.7,147
McDonald's,5661 Victoria Dr,Fast Food,$,3.3,770
Indochine Kitchen + Bar,6231 Fraser St,Restaurant,$$,3.6,145
Little Caesars Pizza,5927 Fraser St,Pizza,$,3.9,132
Slice Of Chicago Deep Dish Pizza,5812 Fraser St,Pizza,,3.9,213
Little Caesars Pizza,6681 Macpherson Ave,Pizza,$,4.1,311
Nando's Metrotown,Metropolis at Metrotown 4820 Kingsway Unit 340,Chicken,$$,3.8,140
Tim Hortons,3720 Imperial St,Restaurant,$,3.5,32
A&W,Joyce-Collingwood Station,American,$,3.3,89
Green Basil Thai Restaurant,4623 Kingsway,Takeout Restaurant,$,3.8,514
Kopitiam malaysia,3885 Rupert St,Malaysian,$$,3.7,300
Cattle Cafe,4877 Kingsway,Chinese,$$,3.5,506
Atlas Steak + Fish,4331 Dominion St,Restaurant,$$$,4.4,687
Cactus Club Cafe North Burnaby,4219 Lougheed Hwy,Restaurant,$$,4.2,1567
Peaceful Restaurant,532 W Broadway #110,Chinese,,4.1,607
Bonnie's Bread,7180 Kerr St,Bakery,,3.9,21
Chronic Tacos,4820 Kingsway #324,Tacos,,3.5,203
Song Huong Restaurant,1613 Nanaimo St,Vietnamese,$,4.3,524
Peaceful Restaurant,43 E 5th Ave,Chinese,,4.0,548
KFC,2190 Kingsway,Fast Food,$,3.3,477
KFC,6487 Knight St,Fast Food,$,3.3,434
Scandilicious,25 Victoria Dr,Scandinavian,$$,4.5,875
Eternal Abundance Organic Market & Eatery,1025 Commercial Dr,Vegan,$$,4.4,370
Milk & Sugar Cafe,3365 Kingsway,Bubble Tea,$,4.5,921
Kozak Ukraїnian Eatery,444 6th St,Ukrainian,$,4.7,819
Pizza Hut,6082 Fraser St,Pizza,$$,3.1,151
Bubble World Tea House,3377 2 Kingsway #2,Bubble Tea,$,4.2,195
The Boss Restaurant Metrotown Metropolis,4800 Kingsway #238,Cantonese,,3.4,418
Potato Corner Kingsway Vancouver,3544 Kingsway Unit 2,Restaurant,,2.6,66
Brokenrice Vietnamese Restaurant,4088 Hastings St,Vietnamese,$$,4.3,331
ChongQing on Robson,1260 Robson St,Sichuan,$$,3.9,356
Peaceful Restaurant,2394 W 4th Ave,Chinese,$$,3.9,469
Yummy To Go,1711 Davie St,Sushi,$,4.3,180
Old Xian's Food,1111-3779 Sexsmith Rd,Chinese,,4.2,444
Starbucks,2685 E 49th Ave,Coffee store,$$,4.1,304
Mongo Bongo Mongolian Grill,512 6th Ave B,Mongolian BBQ,$,4.4,484
Pho Hoa + Jazen Tea - Kingsway,2257 Kingsway,Pho,$,3.3,242
Indian Fusion Restaurant,2045 Lonsdale Ave,Indian,$$,4.6,681
Momiji Japanese Cuisine,3720 Mt Seymour Pkwy,Japanese,$$,4.4,266
Kadoya Japanese Restaurant,1063 Davie St,Japanese,$$,4.2,577
Edo Japan,CF Pacific Centre 701 W Georgia St,Fast Food,$,4.2,27
Baoguette Vietnamese Bistro,2114 W 41st Ave,Vietnamese,$,3.9,368
On Lok Restaurant & Wun Tun House,2010 E Hastings St,Chinese Noodles,$,3.8,707
Peaceful Restaurant,602 Seymour St,Chinese,,3.8,637
Glowbal,590 W Georgia St,Fusion restaurant,$$$,4.0,1618
Safeway Collingwood,3410 Kingsway,Grocery store,$$,4.0,1852
the apron,3099 Corvette Way,Restaurant,,4.0,82
Jenjudan - Kingsway,3490 Kingsway,Bubble Tea,,4.1,179
Starbucks,3410 Kingsway,Coffee store,$$,3.8,66
JAPADOG,530 Robson St,Hot Dog,$,4.2,2600
Best Dim Sum Company,2800 E 1st Ave,Frozen food store,,3.9,23
Paul's Restaurant,4621 Hastings St,Chinese,,3.8,121
Killarney Community Centre,6260 Killarney St,Community center,,4.3,593
Pokey Okey,8060 Anderson Rd,Restaurant,,4.5,179
Jericho Beach Concession,3941 Point Grey Rd,Restaurant,,4.3,64
Champlain Square,7132 Kerr St,Shopping mall,,4.1,591
88 Supermarket,2611 E 49th Ave,Grocery store,,4.1,763
Killarney Pool,6260 Killarney St,Indoor swimming pool,,4.1,207
Double Double Restaurant,4600 No. 3 Rd Unit 128,Chinese,$,3.7,820
Mika Sushi,1049 Ridgeway Ave,Japanese,$$,4.1,302
Pho 98 Vietnamese Noodle House,1855 Lonsdale Ave,Pho,$,3.9,129
Blarney Stone,216 Carrall St,Irish pub,$$,4.2,1566
Gotham Steakhouse & Cocktail Bar,615 Seymour St,Steak,$$$$,4.6,1495
Tim Hortons,3451 Kingsway,Cafe,$,3.5,477
Booster Juice,4820 Kingsway Unit M151,Juice,$$,3.5,157
Ora Sushi,3651 Moncton St #120,Sushi,$$,3.9,333
Kelly O'Bryan's Restaurant & Carlos O'Bryan's Pub,800 Columbia St,Pub,$$,4.0,1224
Subway,1807 Burrard St #101,Sandwich,$,3.7,140
Tim Hortons,5055 Joyce St Unit 150,Cafe,$,3.6,851
Panago Pizza,6569 Kingsway #102A,Pizza Delivery,$$,3.2,87
Killarney Seniors Centre,6260 Killarney St,Senior citizen center,,,
Original Joe's Restaurant & Bar,20811 Fraser Hwy #5,Restaurant,$$,4.0,484
Edo Japan,6551 No. 3 Rd,Fast Food,$,3.6,115
Tim Hortons,2889 E 12th Ave,Cafe,$,3.8,614
Doc Morgan's Pub & Restaurant,439 Bowen Island Trunk Rd,Restaurant,$$,3.9,323
CIBC ATM,3410 Kingsway,ATM,,1.0,3
Jules Bistro,216 Abbott St,French,$$,4.3,475
Gram Cafe & Pancakes Richmond,4151 Hazelbridge Way Unit1360,Restaurant,,3.4,88
Boundary Plaza - Lot #1871,3665 Kingsway,Parking lot,,,
Satya Asha,12818 72 Ave #6,Vegetarian,$$,3.7,637
IKEA Richmond,3320 Jacombs Rd unit#1,Furniture store,,4.1,8112
Wing Wah Bakery Ltd,2607 E 49th Ave,Bakery,$,4.1,13
Incognito Coffee,School Of Music 843 Seymour Street Atrium of VSO,Coffee shop,,4.8,479
Tetsu Sushi Bar,775 Denman St,Sushi,$$$,4.6,273
Edo Japan,935 Marine Dr,Fast Food,$,2.3,11
Minemura Sushi,129 3rd St W,Sushi,,4.5,169
Jimmys Place,435 North Rd G,Breakfast,$,4.5,278
Brock House Restaurant,3875 Point Grey Rd,Restaurant,,4.3,210
MR MIKES Restaurants Corporation,3700 N Fraser Way #100,Corporate office,,5.0,1
The Fish Man,8391 Alexandra Rd #1170,Seafood,,4.1,226
Sorrento Pizza,2385 Marine Dr,Pizza,$$,3.9,49
