name,address,cuisine,price,rating,review_count
Wildebeest,120 W Hastings St,Pacific Northwest,$$$,4.3,816
LanaLou's Restaurant,362 Powell St,Restaurant,$,4.5,188
Vortex Restaurant Equipment,763 Terminal Ave,Kitchen supply store,,4.9,131
Fassil Restaurant,736 E Broadway,Ethiopian,$,4.6,336
Nicli Antica Pizzeria,62 E Cordova St,Pizza,$$,4.4,980
Nuba Cafe and Catering in Mount Pleasant,146 E 3rd Ave,Restaurant,,4.3,623
Gusto A Taste Of Italy,1610 Salt St,Italian,$$,4.6,354
Harambe Ethiopian Restaurant,2149 Commercial Dr,Ethiopian,$$,4.1,801
Tatsu Japanese Bistro,1441 Commercial Dr,Japanese,$$,4.2,293
Kishimoto Japanese Restaurant,2054 Commercial Dr,Japanese,$$,4.4,752
Deacon's Corner,101 Main St,Diner,$,4.4,622
Lombardo's Pizzeria & Ristorante,1641 Commercial Dr,Italian,$$,4.1,519
The Boss Bakery & Restaurant Chinatown,532 Main St,Bakery,$,3.9,321
Hai Phong Kitchen,186 Keefer Pl,Vietnamese,$,4.3,265
Rodney's Oyster House,52 Powell St,Seafood,$$,4.3,878
Twisted Fork Bistro,213 Carrall St,Brunch,$$,4.4,1077
Cafe Deux Soleils,2096 Commercial Dr,Breakfast,$,4.4,900
Como Taperia,201 E 7th Ave,Spanish,$$,4.4,415
Charisma Cafe & Dessert House,197 Keefer Pl,Dessert,,4.4,215
Alibi Room,157 Alexander St,Restaurant,$$,4.5,1993
MOMOO'S SMOKEHAUS,401 Industrial Ave,Restaurant,,,
Maxim's Bakery & Restaurant Chinatown,257 Keefer St,Bakery,$,4.0,193
Eternal Abundance Organic Market & Eatery,1025 Commercial Dr,Vegan,$$,4.4,370
The Old Spaghetti Factory (Gastown,53 Water St,Italian,$$,4.4,5010
Einstein Wrap House,516 Abbott St,Restaurant,$,4.6,131
Pourhouse Restaurant,162 Water St,Restaurant,$$$,4.4,919
The Poke Guy,420 Richards St,Hawaiian,$$,4.6,715
Dosanko Restaurant,566 Powell St Unit #100,Japanese,$$,4.3,343
TAKO - Taqueria Korean,601 Expo Blvd,Korean,$,4.3,625
LOCAL Public Eatery,3 Alexander St,Restaurant,$$,4.3,1079
Eli's Serious Sausage,1273 Clark Dr,Restaurant,,5.0,7
Peckinpah,2 Water St,Southern,$$,4.3,649
DownLow Burgers,926 Main St,Restaurant,,3.6,11
Budgies Burritos,44 Kingsway,Vegetarian,$,4.4,928
Empanada Papa,401 Industrial Ave,Caterer,,4.1,10
Moltaqa Moroccan Restaurant,51 W Hastings St,Restaurant,,4.4,507
Thai Town,88 W Pender St,Thai,$,4.0,133
Water St. Café,300 Water St,Canadian,$$,4.2,837
Tandoori Palace,1439 Commercial Dr,Indian,$,4.3,325
Le Tigre,958 Main St,Restaurant,,,
Belgian Fries,1885 Commercial Dr,Restaurant,$,4.2,982
Vera's On The Drive,1438 Commercial Dr,Hamburger,$$,4.1,326
VanKoshary Eats,400 Industrial Ave,Takeout Restaurant,,,
Thai Basil Restaurant,1179 Commercial Dr,Thai,$,4.4,216
Catch 122 Cafe Bistro,122 W Hastings St,Bistro,$$,4.3,1071
Vegan Pudding & Co.,422 Richards St,Vegan,$$,4.5,115
The Flying Pig Gastown,102 Water St,Canadian,$$,4.2,2342
Nonna's Table Pizzeria & Restaurant,1489 E Hastings St,Italian,$$,3.9,86
JJ's Restaurant,250 W Pender St,Restaurant,,4.4,24
Sunrise Pizza & Steak House,949 Commercial Dr,Pizza,$$,4.0,358
Brioche Urban Eatery,401 W Cordova St,Italian,$$,4.3,631
Lunch Lady,1046 Commercial Dr,Restaurant,$$,4.4,317
La Casita - Gastown,101 W Cordova St,Mexican,$$,4.2,1555
Nightingale,1017 W Hastings St,Canadian,$$$,4.5,1737
Tim Hortons,306 Terminal Ave,Restaurant,$,3.7,971
Red Burrito,1700 Commercial Dr,Mexican,$,4.0,267
Revel Room Supper Club & Live Music Restaurant,238 Abbott St,Southern,$$,4.4,620
Jules Bistro,216 Abbott St,French,$$,4.3,475
White Spot Dunsmuir,405 Dunsmuir St,Family-friendly,$$,4.2,1280
Take Thai Home Restaurants,1736 Commercial Dr,Thai,$,4.0,193
Jitlada Thai Restaurant,118 W 6th Ave,Thai,$$,4.1,140
Pink Pearl Chinese Seafood Restaurant,1132 E Hastings St,Chinese,$$,4.0,1006
Forage,1300 Robson St,Pacific Northwest,$$,4.5,1299
Martini's Whole Wheat Pizza,151 Broadway W,Pizza,$$,4.4,659
Sal y Limón,701 Kingsway #5,Mexican,$,4.5,3743
Manna Sushi,6 E 2nd Ave,Japanese,$,4.1,529
Hydra Estiatorio Mediterranean Restaurant,475 Howe St,Restaurant,,4.4,105
A&W Canada,1399 Main St #110,Hamburger,$,3.7,322
Momo Sushi,6-375 Water St,Sushi,$,4.2,1559
Nirvana Restaurant,2313 Main St,Indian,$$,4.2,293
Zawa Restaurant,920 Commercial Dr,Restaurant,,3.7,209
Bao Down OV,115 W 2nd Ave,Restaurant,$$,3.9,563
The Garden Strathcona,868 E Hastings St,Cafe,$$,4.8,190
Joyeaux Café & Restaurant,551 Howe St,Vietnamese,$,4.2,595
Britannia Sushi,1016 Commercial Dr,Sushi,$,4.0,240
Indigo Age Catering,436 Richards St,Vegan,$$,4.3,412
Showcase Restaurant & Bar,1122 W Hastings St,Restaurant,$$$,4.2,237
Prime Time Chicken and Chinese Food,416 Main St,Chicken,$,3.6,54
Ofra's kitchen,1088 Denman St,Restaurant,,4.9,158
Cafeteria at Vancouver Community College,250 W Pender St #300,Restaurant,$,4.1,64
Peaceful Restaurant,43 E 5th Ave,Chinese,,4.0,548
Tsuki Sushi Bar,509 Abbott St,Sushi,$$,4.2,448
Haru Korean Kitchen,324 Cambie St,Korean,$$,4.1,404
Top Of Vancouver Revolving Restaurant,555 W Hastings St,Continental restaurant,,4.1,1341
Yagger's Downtown Restaurant & Sports Bar,433 W Pender St,Takeout Restaurant,$$,4.2,499
Silk Dinner Lounge and Restaurant,132 Powell St,Indian,,4.3,288
The Irish Heather,210 Carrall St,Irish pub,$$,4.4,909
Tap & Barrel • Olympic Village,75 Athletes Way,Restaurant,$$,4.0,2216
Salt Tasting Room,45 Blood Alley Square,Restaurant,$$$,4.3,316
Kojima Sushi,1836 Commercial Dr,Sushi,$,4.0,346
Loku Japanese Cuisine,2280 Commercial Dr,Japanese,$$,4.2,548
The Black Lodge,317 E Broadway,Restaurant,$$,4.0,430
Vietnam House Restaurant,2122 E Hastings St,Vietnamese,$,4.3,176
Freshii,270 E Broadway,Restaurant,$$,4.3,34
The Slocan Restaurant,2715 E Hastings St,Restaurant,$,4.0,632
JAPADOG (Food Truck) at Vancouver BC,,Hot Dog,,3.5,2
Kung Fu Panda Restaurant,CA 180 Keefer St #108,Restaurant,,4.3,3
AnnaLena,1809 W 1st Ave,Canadian,$$$,4.7,870
Thai Son Restaurant,373 E Broadway,Vietnamese,$,4.0,417
Congee Noodle House,141 E Broadway,Chinese,$,3.8,1555
Freshslice Pizza,663 Abbott St,Pizza Takeout,$,4.2,272
Pelican Seafood Restaurant,1895 E Hastings St,Seafood,$$,3.9,402
Sitar Restaurant,8 Powell St,Indian,$$,4.0,214
Sushiyama,371 E Broadway,Sushi,$,4.0,749
Crackle Creme,245 Union St,Cafe,$$,4.5,485
Sushi Den,609 Abbott St,Sushi,$,3.9,827
Nha Trang Vietnamese Beef Noodle Soup,720 E Broadway,Vietnamese,$,4.1,114
The Arbor Restaurant,3941 Main St,Vegetarian,$$,4.3,603
Mosaic Grille & Bar,655 Burrard St,Grill,$$,4.1,147
Helen's Grill,4102 Main St,Diner,$,4.2,428
The Keg Steakhouse + Bar - Dunsmuir,688 Dunsmuir St,Restaurant,$$$,4.3,1877
Glowbal,590 W Georgia St,Fusion restaurant,$$$,4.0,1620
The American,926 Main St,Bar,$$,4.1,1013
Freshii,893 Great Northern Way,Health Food,,4.3,6
Finch's Market,501 E Georgia St,Cafe,,4.4,134
Cibo Trattoria,900 Seymour St,Italian,$$$,3.8,146
the Kino,3456 Cambie St,Restaurant,$$,4.3,341
Tap & Barrel • Convention Centre,76-1055 Canada Pl,Restaurant,$$,4.2,1232
Laura's Coffee Shop,1945 Manitoba St,Restaurant,$,4.2,99
The Keg Steakhouse + Bar - Yaletown,1011 Mainland St,Restaurant,$$$,4.4,1687
Fatburger West Broadway,255 W Broadway,Restaurant,$$,4.1,585
Santapan Indonesian Grill,302 Industrial Ave,Indonesian,,3.7,11
Giant Panda Szechuan Cuisine,88 W Pender St,Restaurant,,4.0,9
Wild Salmon Restaurant in VCC,250 W Pender St,Restaurant,,4.0,1
Pacific Poke,730 W Broadway,Restaurant,,4.6,135
Chutney Villa South Indian Cuisine,147 E Broadway,Indian,$$,4.0,459
Zakkushi on Denman,823 Denman St,Izakaya,$$,4.5,720
A&W Canada,1715 E Broadway,Hamburger,$,3.8,514
Ha Long Bay Restaurant,430 W Pender St,Vietnamese,$,4.0,224
Bargreen Ellingson Restaurant Supply & Design,1040 Parker St,Kitchen supply store,,4.6,11
Peaceful Restaurant,602 Seymour St,Chinese,,3.8,637
Freshslice Pizza,183 E Broadway,Pizza,$,4.0,247
Noodlebox,108 W Hastings St,Asian Fusion,$$,3.7,391
The Keg Steakhouse + Bar - Alberni,1121 Alberni St,Restaurant,$$$,4.4,1497
Cora Breakfast and Lunch,1368 Robson St,Breakfast,$$,4.3,1489
On Lok Restaurant & Wun Tun House,2010 E Hastings St,Chinese Noodles,$,3.8,709
A&W Canada,550 Bute St,Hamburger,$,4.1,325
A&W Canada,467 W Broadway,Hamburger,$,3.9,459
El Cartel Food Truck & Catering,850 W Georgia St,Mobile caterer,,5.0,20
A&W Canada,1158 Alberni St,Hamburger,$,4.0,306
Tetsu Sushi Bar,775 Denman St,Sushi,$$$,4.6,274
Freshii,561 W Broadway,Health Food,$$,4.0,137
McDonald's,1527 Main St,Fast Food,$,3.4,3000
Church's Chicken,2304 E Hastings St,Chicken,$,3.8,799
Freshii,1185 W Georgia St,Health Food,$$,3.9,118
Vancouver Urban Winery,55 Dunlevy Ave,Winery,$$,4.5,107
Russell Hendrix Restaurant Equipment & Foodservice Supplies,1255 Venables St,Restaurant supply store,,4.0,61
Triple O's,800 Griffiths Way,Fast Food,,3.6,13
Penang Bistro Fine Malaysian Cuisine,3932 Fraser St,Malaysian,$$$,3.9,249
A&W Canada,2033 E Hastings St,Hamburger,$,3.7,710
Freshii,1541 W Broadway,Restaurant,$$,4.4,89
The Keg Steakhouse + Bar - Granville Island,1499 Anderson St,Restaurant,$$$,4.2,1406
Robba da Matti,Powell St,Italian,,4.0,2
Water Street Cafe,300 Water St,Restaurant,,,
Dallas Pizza,613 E Broadway,Restaurant,,3.7,166
Freshii,870 W Cordova St,Restaurant,$$,3.8,219
Johnny’s on Oak Restaurant Vancouver,3838 Oak St,Restaurant,$$,4.2,211
Pacific Restaurant Supply,1020 E Cordova St,Kitchen supply store,,4.5,12
Victoria Chinese Restaurant,1055 W Georgia St,Cantonese,$$,3.6,332
Mumbai Local Restaurant,1148 Davie St,Modern Indian restaurant,,4.2,539
The Heatley,696 E Hastings St,Pub,$$,4.2,346
KFC,795 E Broadway,Fast Food,$,3.4,435
Indian Fusion Restaurant,2045 Lonsdale Ave,Indian,$$,4.6,681
Matchstick Fraser Street,639 E 15th Ave,Cafe,$$,4.3,758
Tap and Barrel,1055 Canada Pl #76,Restaurant,,,
Railtown Cafe,397 Railway St,Cafe,$$,4.4,431
Triple O's Science World,1455 Quebec St #55,Fast Food,,3.1,75
Pat's Pub,403 E Hastings St,Pub,$,4.1,118
Bufala Kerrisdale,5395 West Blvd,Pizza,$$,4.4,466
Vancouver Foodie Tours,1592 Johnston St,Tour operator,,4.9,84
Yama Cafe,2007 E Hastings St,Cafe,,4.7,245
Deacon's Corner Kits,3189 W Broadway,Diner,$$,4.2,517
I&I Jamaican Restaurant,2528 Kingsway,Restaurant,,4.3,90
Pacific Poke,2151 W 4th Ave,Restaurant,,4.4,92
Tap & Barrel Shipyards,8 Lonsdale Ave,Restaurant,$$,4.2,2472
Robba da Matti (West End,1906 Haro St,Italian,,4.3,160
Subway,1109 Main St,Sandwich,$,3.3,149
Lion Hot Pot Ltd,1356 Marine Dr,Chinese,$$,4.5,142
Benny Foods Ltd,598 Union St,Grocery store,,4.7,51
Toyo Sushi Japanese Restaurant,3978 Hastings St,Restaurant,,4.6,79
Ivanhoe Pub,1038 Main St,Pub,$,3.9,504
HAVE Culinary Training Society,374 Powell St,Culinary school,,4.8,14
Finch's,353 W Pender St,Tea house,$$,4.6,396
Catfe,UNIT #2035 – SECOND FLOOR INTERNATIONAL VILLAGE MALL 88 W Pender St,Cafe,$,4.5,956
Tacomio North Vancouver,1300 Lonsdale Ave,Mexican,,4.0,163
Postmark Brewing,55 Dunlevy Ave,Brewery,,4.4,169
Happy Tree House BBQ Kingsway,3502 Kingsway,Chinese,,3.8,889
Pearl Hot Pot,7154 Sperling Ave,Hot Pot,$$,4.2,280
Restaurant Business Broker,1428 W 7th Ave,Commercial real estate agency,,5.0,1
Patsara Thai,528 Carnarvon St,Thai,$,4.4,771
Tacomio UBC,6025 University Blvd,Mexican,,3.9,199
Paul's Restaurant,4621 Hastings St,Chinese,,3.8,121
Strathcona Park,857 Malkin Ave,Park,,4.0,565
Canada Place,999 Canada Pl,Convention center,,4.6,11596
Pacific Poke,2366 Main Mall,Restaurant,$$,3.8,134
Java Express,369 Terminal Ave,Coffee store,,3.6,17
Vancouver Restaurants For Sale,201-1055 W Broadway,Real Estate Agency,,,
Strathcona Community Centre,601 Keefer St,Community center,,4.2,165
EXchange Hotel Vancouver - An Executive Hotel,475 Howe St,4-star hotel,,4.4,415
Grand Dynasty Seafood Restaurant,4331 Dominion St,Seafood,,3.8,531
The Westin Grand Vancouver,433 Robson St,4-star hotel,,4.4,988
Blue Hat Bakery at Pacific Institute of Culinary Arts,1505 W 2nd Ave #101,Bakery,,4.3,19
Pizza Hut,#4 1725 Robson St Unit 4,Pizza,$$,3.0,158
