name,address,cuisine,price,rating,review_count
Pho Thai Hoa Restaurant,1625 Kingsway,Takeout Restaurant,$,3.9,272
Pho Ga VnChicken Noodles,5026 Victoria Dr,Vietnamese,,4.5,26
Deutsches Haus (Vancouver Alpen Club,4875 Victoria Dr,German,$$,4.3,739
Hoy's Wonton House,1202 Kingsway,Chinese,$,3.8,294
Freshslice Pizza,2582 Commercial Dr,Pizza,$,3.9,177
Pho Duy Restaurant,1996 Kingsway,Pho,$,4.3,153
Commercial Street Cafe,3599 Commercial St,Cafe,$$,4.3,257
Cheo Leo,1330 Kingsway,Vietnamese,,2.0,2
Indian Bay Leaf,4890 Victoria Dr,Indian,$$,4.0,711
John Hing BBQ House Inc,5087 Victoria Dr,Restaurant,,,
Kokoro Ramen,5695 Victoria Dr,Ramen,$$,3.9,667
Straight Outta Brooklyn NYC Pizzeria,701 Kingsway,Pizza,$,4.3,193
Nooru Mahal,4354 Fraser St,Indian,,4.0,113
Dong Phuong Vietnamese Restaurant,1188 Kingsway,Vietnamese,,4.0,1
Dai Tung Chinese Seafood Restaurant,1050 Kingsway,Chinese,$$,3.7,656
Quiznos,2580 Commercial Dr,Sandwich,$,4.1,102
Cafe Lu Quan,1279 Kingsway,Vietnamese,,,
Dairy Queen Grill & Chill,4990 Victoria Dr,Fast Food,$,3.7,323
Freshslice Pizza,5845 Victoria Dr,Pizza,$,4.3,295
Sunny's Chinese Food,1097 Kingsway,Chinese,$$,3.6,376
Kishimoto Japanese Restaurant,2054 Commercial Dr,Japanese,$$,4.4,752
Camy's Pizza | Best Pizza Shop in Vancouver | Indian Cuisine TakeOut | Best Butter Chicken Pizza and Shahi Paneer Pizza,5688 Fraser St,Pizza,$,3.6,184
Golden Seafood Restaurant,2425 Nanaimo St,Chinese,$$,3.9,123
Happy Sushi,5632 Victoria Dr,Sushi,$,3.7,307
Jun Yuan Restaurant,5728 Victoria Dr,Hot Pot,$$,3.8,270
Bean Bánh mỳ,1198 Kingsway,Restaurant,,,
Uncle Fatih's Pizza - COMMERCIAL,1685 E Broadway,Pizza,$,4.2,618
Come Along Chinese Restaurant,2550 Kingsway,Chinese,$$,3.8,429
A&W Canada,1715 E Broadway,Hamburger,$,3.8,514
Chickpea Restaurant,4298 Main St,Vegan,$$,4.4,1707
Fatty Cow Seafood Hotpot,5108 Victoria Dr,Hot Pot,$$,3.5,205
Moon Cafe - Authentic Hong Kong Style Restaurant,1097 Kingsway,Chinese,,4.6,9
Ragazzi Pizza Co,2996 E 22nd Ave E,Restaurant,$$,4.4,369
Icy Bar Knight 利源冰店,1475 Kingsway,Dessert,,3.8,169
Rocky Mountain Flatbread Main Street,4186 Main St,Pizza,$$,4.5,839
Golden Spring Restaurant,2461 Nanaimo St,Chinese,$$,3.7,229
Gia Minh Restaurant,6181 Fraser St,Vietnamese,$,4.0,201
The Shameful Tiki Room,4362 Main St,Polynesian restaurant,$$,4.5,1227
Hawkers Delight Deli,4127 Main St,Malaysian,$,4.4,715
Simply Delicious Restaurant & Bar,4316 Main St,Asian Fusion,$,4.1,241
Pho Tan Restaurant,4598 Main St,Asian,$,4.2,512
Ba-Le Deli & Bakery,701 Kingsway,Bakery,$,4.4,384
Dewan-E-Khass,5750 Fraser St,Pakistani,$$,3.9,684
The Arbor Restaurant,3941 Main St,Vegetarian,$$,4.3,603
Sushi Ville,2068 Commercial Dr,Sushi,$,4.1,649
Joojak Restaurant,3337 Kingsway,Chinese,$,4.5,318
Sushi Mania,3851 Main St,Sushi,$,4.4,388
Kind Cafe,3080 Main St,Vegan,$$,4.7,184
Tim Hortons,5698 Victoria Dr,Takeout Restaurant,$,3.7,192
Cedar Cottage Neighbourhood Pub,3728 Clark Dr,Pub,$$,4.1,440
Little Caesars Pizza,5927 Fraser St,Pizza,$,3.9,132
KFC,2190 Kingsway,Fast Food,$,3.3,477
Anh and Chi,3388 Main St,Vietnamese,$$,4.3,1969
CityReach Care Society,2650 Slocan St,Social services organization,,5.0,10
El Camino's,3250 Main St,Latin American,$$,4.3,869
Fraserhood Dental,5490 Fraser St,Dental clinic,,5.0,11
McDonald's,5661 Victoria Dr,Fast Food,$,3.3,771
McDonald's,2570 Commercial Dr,Fast Food,$,3.3,733
Freshii,2920 Virtual Way,Health Food,$$,4.0,79
McDonald's,2021 Kingsway,Fast Food,$,3.2,1957
Jambo Grill Tandoor & Paan House,3219 Kingsway,Indian,$$,4.2,985
Ugly Dumpling,1590 Commercial Dr,Asian,,4.3,146
The Red Wagon,2128 E Hastings St,Restaurant,$$,4.3,1445
CHI HOUSE,4063 Main St,Sichuan,,4.1,113
Pizza Pizza,311 E Broadway,Pizza,,4.1,96
Zakkushi Dining on Main,4075 Main St,Izakaya,$$,4.2,630
Subway,1773 Kingsway,Sandwich,$,4.0,103
Prince Seafood Restaurant,2881 Grandview Hwy,Seafood,$$,3.7,928
Tim Hortons,2001 Kingsway,Restaurant,$,3.5,124
Freshii,270 E Broadway,Restaurant,$$,4.3,34
Freshslice Pizza,2889 Grandview Hwy #2,Pizza,$,4.1,249
Pho Hoa + Jazen Tea - Kingsway,2257 Kingsway,Pho,$,3.3,242
The General Public Sushi Lodge,3289 Main St,Sushi,$$,4.3,990
Lunch Lady,1046 Commercial Dr,Restaurant,$$,4.4,317
A&W Canada,7092 Kerr St,Hamburger,$,4.1,413
Ofra's kitchen,1088 Denman St,Restaurant,,4.9,158
K & H Seafood Restaurant,3415 Kingsway,Chinese,$$,3.7,156
Landmark Hotpot House,4023 Cambie St,Hot Pot,$$$,4.1,445
Main Kabab Hut,215 E 49th Ave,Restaurant,$,3.8,247
Sushiyama,371 E Broadway,Sushi,$,4.0,749
Hawksworth Restaurant,801 W Georgia St,Restaurant,$$$$,4.5,1000
Bâtard Bakery,3958 Fraser St,Bakery,$$,4.6,551
Peaceful Restaurant,3320 Kingsway,Chinese,$$,3.6,409
Freshslice Pizza,183 E Broadway,Pizza,$,4.0,247
Chosun Korean BBQ,3486 Kingsway,Takeout Restaurant,$$,4.0,1190
Top Of Vancouver Revolving Restaurant,555 W Hastings St,Continental restaurant,,4.1,1341
Tim Hortons,4064 Fraser St,Restaurant,$,3.2,67
Cafe Algarve Grocery store,1683 E 12th Ave,Supermarket,,4.6,11
Hai Phong Kitchen,186 Keefer Pl,Vietnamese,$,4.3,265
Famous Foods,1595 Kingsway,Grocery store,,4.5,942
Silk Dinner Lounge and Restaurant,132 Powell St,Indian,,4.3,288
A&W Canada,2033 E Hastings St,Hamburger,$,3.7,710
A&W Canada,1399 Main St #110,Hamburger,$,3.7,322
Britannia Food Equipment Ltd.,3696 Commercial St,Food processing equipment,,3.9,14
McDonald's,2909 Grandview Hwy,Fast Food,$,3.4,2025
McDonald's,4445 Main St,Fast Food,$,3.5,568
Flourist,Free Delivery + Pickup Only 3433 Commercial St,Bakery,$$,4.3,119
Kokoro Tokyo Mazesoba - Downtown,551 Seymour St,Ramen,$$,4.3,1116
Duffin's Donuts,1391 E 41st Ave,Donuts,$,4.4,3300
European Breads Bakery,4320 Fraser St,Bakery,$,4.5,80
New Amsterdam Cafe,301 W Hastings St,Restaurant,$,4.6,979
Gold Train Express Restaurant,3320 Kingsway,Pho,$,3.6,699
Circus Play Cafe,Canada 1650 E 12th Ave,Cafe,$$,4.1,230
Parallel 49 Brewing Company,1950 Triumph St,Brewery,,4.5,797
JAPADOG (Food Truck) at Vancouver BC,,Hot Dog,,3.5,2
A&W,Joyce-Collingwood Station,American,$,3.3,89
KFC,6487 Knight St,Fast Food,$,3.3,435
KFC,795 E Broadway,Fast Food,$,3.4,435
Pizza Hut,2619-2625 E 49th Ave,Pizza,$$,3.3,44
Kim Chau Deli Ltd.,1327 Kingsway,Wholesaler,$,4.3,73
Cedar Cottage Neighbourhood House,4065 Victoria Dr,Social services organization,,4.6,22
Mumbai Local Restaurant,1148 Davie St,Modern Indian restaurant,,4.2,539
Maenam,1938 W 4th Ave,Thai,$$$,4.3,696
The Keefer Bar,135 Keefer St,Bar,$$$,4.5,786
Pearl Hot Pot,7154 Sperling Ave,Hot Pot,$$,4.2,280
Cheung Hing Food Co,1364 Kingsway,Frozen food store,,4.1,8
John Hendry Park (Trout Lake Park,3300 Victoria Dr,Park,,4.5,2351
Starbucks,2517 Commercial Dr,Coffee store,$$,3.9,394
Tai Tung Chinese Seafood Restaurant,8012 Granville St,Chinese,$$,3.8,250
Toby's Liquor Store- Commercial Drive,2733 Commercial Dr,Liquor wholesaler,$$,3.9,883
Dean's No Frills,4508 Fraser St,Grocery store,,3.9,1360
Rio Theatre,1660 E Broadway,Event venue,,4.6,1664
Panago Pizza,1386 Nanaimo St,Pizza Delivery,$$,3.5,54
Nice Shoes,3568 Fraser St,Shoe store,,4.8,94
C & T Food Market,2301 Kingsway,Grocery store,,3.9,60
Our Lady of Fatima Portuguese Parish,1423 E 13th Ave,Catholic church,,4.7,47
Patsara Thai,528 Carnarvon St,Thai,$,4.4,771
Pizza Hut,3425 Main St,Pizza,$$,3.0,203
The Warehouse,2650 Slocan St,Event venue,,4.4,23
Save-On-Foods,1403 E King Edward Ave,Grocery store,,3.8,717
Safeway Broadway & Commercial,1780 E Broadway,Grocery store,$$,3.8,2683
Vancouver Cohousing,1733 E 33rd Ave,Apartment complex,,4.5,13
Panago Pizza,2928 Main St,Pizza Delivery,$$,3.2,49
