name,address,cuisine,lat,lng,region
Kerrisdale Nakamura Japanese Cuisine,2055 W 41st Ave,Japanese,49.2347027,-123.1535489,Shaughnessy
Oriole Café,1200 W 73rd Ave,Cafe,49.2041247,-123.1332583,Marpole
Dosa Hut,7233 Fraser St,Indian,49.21899370000001,-123.0911392,Sunset
JAPADOG(South Vancouver,400-8206 Ontario St,Hot Dog Stand,49.2104782,-123.1060265,Sunset
Wick's Cafe,1300 W 73rd Ave,Cafe,49.2040721,-123.1349289,Marpole
Pho Tan Vietnamese Restaurant Beef Noodle Soup & Bubble Tea,2076 W 41st Ave,Vietnamese,49.2344534,-123.1544022,Kerrisdale
Gigi Blin,1400 W 70th Ave,Coffee shop,49.208429,-123.1379116,Marpole
Samurai Sushi House,5888 Cambie St,Japanese,49.2318904,-123.1159603,Oakridge
Fiesta Pina Ham,8580 Fraser St,Hamburger,49.2063292,-123.0911007,Sunset
All India Sweets & Restaurant,6560 Main St,Indian,49.225123,-123.1013989,Sunset
Subway,6471 Oak St,Sandwich,49.2269357,-123.128909,Oakridge
Masked For Work,8278 Manitoba St,Safety equipment supplier,49.20982679999999,-123.1096752,Marpole
New Novelty Sweet & Restaurant,6669 Fraser St,Indian,49.2239119,-123.0910513,Sunset
ZUBU Ramen - Kerrisdale,2129 W 41st Ave,Japanese,49.2348065,-123.1563953,Arbutus-Ridge
A&W Canada,650 W 41st Ave W,Hamburger,49.2320456,-123.1186835,Oakridge
White Spot Marine Drive,1126 SE Marine Dr,Family-friendly,49.2105107,-123.0833322,Sunset
White Spot Kerrisdale,5367 West Blvd,Family-friendly,49.23766850000001,-123.1556307,Arbutus-Ridge
China Lan Lanzhou Beef Noodle,5555 West Blvd,Chinese Noodles,49.2360333,-123.1557741,Arbutus-Ridge
Golden Joy Restaurant,4288 Fraser St,Filipino,49.2468257,-123.0899546,Kensington-Cedar Cottage
Kathi Rolls & Wraps,418 East Kent Ave S Suite 119A,Indian,49.2066305,-123.0977107,Sunset
Me + Crepe,5971 West Blvd,Diner,49.2322068,-123.1558017,Kerrisdale
Peninsula (Oakridge) Seafood Restaurant,650 W 41st Ave,Seafood,49.2320456,-123.1186835,Oakridge
Sip Bowl,2255 W 41st Ave,Chinese Noodles,49.2348048,-123.1587418,Arbutus-Ridge
Bubble Bear Bubble Tea 泡泡熊,8051 Granville St,Bubble Tea,49.2126887,-123.1405975,Marpole
Lok's Chinese Restaurant,2436 W 41st Ave,Chinese,49.234479,-123.1618424,Kerrisdale
Snackshot 糖百府,7980 Granville St,Dessert shop,49.2133748,-123.1400326,Marpole
Breka Bakery & Cafe (Fraser,6533 Fraser St,Bakery,49.2251384,-123.0909897,Sunset
Rocky Mountain Flatbread Main Street,4186 Main St,Pizza,49.2478042,-123.1007361,Riley Park
Himalaya Restaurant Ltd,6587 Main St,Indian,49.2248792,-123.1018768,Sunset
Dhaliwal Sweet & Restaurant,6555 Fraser St,Indian,49.224886,-123.091114,Sunset
Subway,610 SE Marine Dr,Sandwich,49.2105361,-123.0926764,Sunset
New Chong Qing Restaurant,2044 W 41st Ave,Chinese,49.2344122,-123.1533619,Kerrisdale
Joojak Restaurant,3337 Kingsway,Chinese,49.2336784,-123.0345324,Renfrew-Collingwood
Starbucks,8002 Granville St,Coffee store,49.2130177,-123.1400089,Marpole
Apna Bhaia Sweet & Restaurant,6616 Fraser St,Indian,49.2243044,-123.0906297,Sunset
Yogi's Kitchen Food Services - Tiffin Service - Tiffin Service in UBC,Laurel St 1078811 Laurel St,Food manufacturer,49.2186543,-123.1261063,Marpole
Moki's Pizza,4027 Macdonald St,Pizza,49.2506063,-123.1680174,Arbutus-Ridge
Truedan (Jenjudan)- 珍煮丹 Vancouver West,8278 Granville St,Bubble Tea,49.2112515,-123.1401178,Marpole
Ancora Waterfront Dining and Patio - False Creek,1600 Howe St #2,Seafood,49.2738114,-123.1325984,Downtown
Rocky Mountain Flatbread,1876 W 1st Ave,Pizza,49.2704812,-123.1472846,Kitsilano
Starbucks,8475 Granville St,Coffee store,49.2094569,-123.1410799,Marpole
Unchai Restaurant,2351 Burrard St,Thai,49.2650115,-123.1459642,Kitsilano
Ajisai 2 Go,2087 W 42nd Ave,Takeout Restaurant,49.2337368,-123.154002,Kerrisdale
L'Abattoir,217 Carrall St,Pacific Northwest,49.2831234,-123.1044431,Downtown
Gotham Steakhouse & Cocktail Bar,615 Seymour St,Steak,49.2828825,-123.1159646,Downtown
Triple O's Langara College,100 W 49th Ave,Fast Food,49.224025,-123.108032,Oakridge
The Parlour,1011 Hamilton St,Takeout Restaurant,49.27672099999999,-123.1201634,Downtown
Las Margaritas,1999 W 4th Ave,Takeout Restaurant,49.2683213,-123.1501626,Kitsilano
Mr Mustache Bubble Tea,8079 Granville St,Bubble Tea,49.2125308,-123.1406745,Marpole
Lift Bar Grill View - Downtown Vancouver,333 Menchion Mews,American,49.2936737,-123.1296952,Downtown
6 Degrees Eatery,1590 Coal Harbour Quay,Breakfast,49.2916482,-123.128495,Downtown
Incognito Coffee,School Of Music 843 Seymour Street Atrium of VSO,Coffee shop,49.2803288,-123.1196634,Downtown
Glowbal,590 W Georgia St,Fusion restaurant,49.2811002,-123.1177713,Downtown
Jules Bistro,216 Abbott St,French,49.28344269999999,-123.1064141,Downtown
Little Caesars Pizza,5927 Fraser St,Pizza,49.2307429,-123.0908638,Sunset
Subway,5698 Main St,Sandwich,49.2332066,-123.1012969,Riley Park
Ebisu On Robson,827 Bute St,Japanese,49.2858585,-123.1274769,West End
JAPADOG,530 Robson St,Hot Dog,49.28022319999999,-123.1183207,Downtown
Japan Sky Dining Ltd.,8855 Laurel St #102,Catering food and drink supplier,49.2051111,-123.1253076,Marpole
Kopitiam malaysia,3885 Rupert St,Malaysian,49.24988390000001,-123.0341413,Renfrew-Collingwood
Cineplex Cinemas Marine Gateway and VIP,452 SW Marine Dr,Movie theater,49.2099572,-123.1158087,Marpole
Thai Son,2800 E 1st Ave,Vietnamese,49.26894490000001,-123.0454708,Hastings-Sunrise
Pho Hoa + Jazen Tea - Oak,1011 W 49th Ave,Pho,49.2270157,-123.1288733,Oakridge
Marpole Oakridge Community Centre,990 W 59th Ave,Community center,49.2167952,-123.1288661,Marpole
Starbucks,Avery and W 70th Ave,Coffee shop,49.2084589,-123.1309027,Marpole
Shannon Mews Park,43 W 57th Ave,Park,49.2194824,-123.1414575,Kerrisdale
Canadian Tire,8277 Ontario St,Department store,49.20985839999999,-123.1075886,Marpole
Marpole Guest House,8573 Selkirk St,Lodging,49.2090198,-123.1332547,Marpole
Marshalls,8137 Ontario St,Department store,49.2113263,-123.1071523,Marpole
COBS Bread Bakery,2174 W 41st Ave,Bakery,49.2345035,-123.1578179,Kerrisdale
Marpole Museum & Historical Society,8743 MARINE DR SW,Museum,49.2003176,-123.1354051,Marpole
Pizza Hut,6082 Fraser St,Pizza,49.2293879,-123.0903305,Sunset
Best Buy,8133 Ontario St,Electronics store,49.2113399,-123.1074363,Marpole
Subway,1807 Burrard St #101,Sandwich,49.2696547,-123.1460958,Kitsilano
Langara Golf Course,6706 Alberta St,Public golf course,49.2238112,-123.1126854,Oakridge
Vancouver Restaurants For Sale,201-1055 W Broadway,Real Estate Agency,49.2636377,-123.1278582,Fairview
Les Twarog RE/MAX Crest Realty,1428 W 7th Ave,Real Estate Agency,49.2651058,-123.1369109,Fairview
VCC - Downtown Campus,250 W Pender St,College,49.2815573,-123.1108429,Downtown
Johnny's Pizza Factory,7970 Granville St,Pizza,49.2134436,-123.1399566,Marpole
