name,address,cuisine,lat,lng,region
Dami Sushi & Korean,3280 E 22nd Ave,Korean rib restaurant,49.2504336,-123.0343458,Renfrew-Collingwood
Sunflower Bubble Tea,5125 Joyce St,Bubble Tea,49.2380697,-123.0323807,Renfrew-Collingwood
McDonald's,2909 Grandview Hwy,Fast Food,49.25866509999999,-123.0436159,Renfrew-Collingwood
Kumare Express,5183 Joyce St,Filipino,49.2377471,-123.0326674,Renfrew-Collingwood
Wendy's,3698 Grandview Hwy,Fast Food,49.2577852,-123.0243352,Renfrew-Collingwood
Cafe Xu Hue,2226 Kingsway,Vietnamese,49.2427614,-123.0604391,Kensington-Cedar Cottage
Subway,2323 Boundary Rd #110,Sandwich,49.2637085,-123.0242841,Renfrew-Collingwood
Subway,2892 Grandview Hwy,Sandwich,49.2580275,-123.0449227,Renfrew-Collingwood
Yue Ting Seafood Restaurant,2532 Kingsway,Seafood,49.23963089999999,-123.0536173,Renfrew-Collingwood
iSushi Japanese Restaurant,3883 Rupert St,Japanese,49.2498859,-123.0341807,Renfrew-Collingwood
Kung Fu Noodle Kingsway–Joyce,5615 Harold St,Chinese Noodles,49.2334472,-123.0353403,Killarney
Lucky Plus Restaurant,3823 Rupert St,Chinese,49.2503264,-123.0342143,Renfrew-Collingwood
Trang Hau Banh Mi & Cafe,2522 Kingsway,Vietnamese,49.2397362,-123.0538522,Renfrew-Collingwood
Bon's Off Broadway,2451 Nanaimo St,Breakfast,49.2626943,-123.0571017,Grandview-Woodland
Li's China Grill,Unit4 3377 Kingsway,Chinese,49.232891,-123.0330769,Renfrew-Collingwood
勝記佳餚美食,3479 Kingsway,Cantonese,49.2321711,-123.0301413,Renfrew-Collingwood
Dairy Queen,2940 Kingsway Ave,Fast Food,49.2359167,-123.0447306,Renfrew-Collingwood
Kalvin's Restaurant,5225 Victoria Dr,Taiwanese,49.2372789,-123.0656188,Kensington-Cedar Cottage
Kopitiam malaysia,3885 Rupert St,Malaysian,49.24988390000001,-123.0341413,Renfrew-Collingwood
Western Lake Chinese Seafood Restaurant,4989 Victoria Dr,Chinese,49.239343,-123.0655693,Kensington-Cedar Cottage
Hoi An Cafe,5002 Victoria Dr,Vietnamese,49.2388048,-123.0651262,Kensington-Cedar Cottage
Chosun Korean BBQ,3486 Kingsway,Takeout Restaurant,49.2317416,-123.0303984,Killarney
A&W,Joyce-Collingwood Station,American,49.2383732,-123.0317578,Renfrew-Collingwood
RIB&CHICKEN,1660 Renfrew St,Korean,49.2698492,-123.0439297,Hastings-Sunrise
Bento Sushi,3185 Grandview Hwy,Japanese,49.2589696,-123.0367347,Renfrew-Collingwood
Creme de la Crumb Bakeshop & Catering,2955 Virtual Way Unit 110,Cafe,49.26114889999999,-123.0417814,Renfrew-Collingwood
Jiro Sushi & Ramen,1801 Renfrew St,Japanese,49.26831780000001,-123.0445229,Hastings-Sunrise
Ashiana Tandoori,1440 Kingsway,Indian,49.2492719,-123.0745971,Kensington-Cedar Cottage
Green Lettuce,1949 Kingsway,South Asian,49.2457947,-123.0659378,Kensington-Cedar Cottage
Los Guerreros Mexican Food Products,3317 Kingsway #102,Mexican,49.2340519,-123.0350789,Renfrew-Collingwood
Kook Korean BBQ Restaurant,2800 E 1st Ave #211A,Korean,49.26894490000001,-123.0454708,Hastings-Sunrise
Happy Day Cafe (Vancouver,3312 Kingsway,Chinese,49.2335577,-123.0353925,Killarney
Thai Son,2800 E 1st Ave,Vietnamese,49.26894490000001,-123.0454708,Hastings-Sunrise
Pho Duy Restaurant,1996 Kingsway,Pho,49.2450747,-123.0653764,Kensington-Cedar Cottage
Sandy La Chinese Restaurant,5257 Victoria Dr,Chinese,49.2370473,-123.0656135,Kensington-Cedar Cottage
Whiskey Six BBQ,826 Renfrew St,Barbecue,49.2770139,-123.0438715,Hastings-Sunrise
Metro Coffee Bar & Billiards,3175 Kingsway,Bar,49.2353338,-123.0381242,Renfrew-Collingwood
Honolulu Cafe,3340 Kingsway,Cantonese,49.2331602,-123.0345164,Killarney
Gold Train Express Restaurant,3320 Kingsway,Pho,49.2333626,-123.0348768,Killarney
Pho Thai Hoa Restaurant,1625 Kingsway,Takeout Restaurant,49.2481213,-123.071125,Kensington-Cedar Cottage
The Pizza King,1464 E Broadway,Pizza,49.2621968,-123.0742766,Kensington-Cedar Cottage
Lotus Seed vegan,736 W Broadway,Vegan,49.263078,-123.1210049,Fairview
Milk & Sugar Cafe,3365 Kingsway,Bubble Tea,49.2333138,-123.0338152,Renfrew-Collingwood
Jules Bistro,216 Abbott St,French,49.28344269999999,-123.1064141,Downtown
Subway,2312 Kingsway,Sandwich,49.2415303,-123.0578208,Renfrew-Collingwood
Five Sails Restaurant,999 Canada Pl,Fine Dining,49.2886946,-123.1111906,Downtown
Gotham Steakhouse & Cocktail Bar,615 Seymour St,Steak,49.2828825,-123.1159646,Downtown
Bubble World Tea House,3377 2 Kingsway #2,Bubble Tea,49.233055,-123.0330923,Renfrew-Collingwood
Timber Bistro & Books,Slocan St Entrance 2700 E Broadway,Cafe,49.2617086,-123.0496106,Renfrew-Collingwood
Bao Bakery,5115 Joyce St,Chinese bakery,49.2381796,-123.0324466,Renfrew-Collingwood
Dai Tung Chinese Seafood Restaurant,1050 Kingsway,Chinese,49.2531346,-123.0830035,Kensington-Cedar Cottage
The Warehouse,2650 Slocan St,Event venue,49.2607457,-123.0490157,Renfrew-Collingwood
Bluebird Cakery,2955 Virtual Way #110,Cake shop,49.26114889999999,-123.0417814,Renfrew-Collingwood
Glowbal,590 W Georgia St,Fusion restaurant,49.2811002,-123.1177713,Downtown
Starbucks,2905 Hebb Ave,Coffee store,49.2598109,-123.0439424,Renfrew-Collingwood
Yu Kee BBQ Kitchen,2609 E 49th Ave,Chinese,49.2256543,-123.0543547,Victoria-Fraserview
Gong Cha Renfrew,2887 E 12th Ave,Bubble Tea,49.2595424,-123.0456456,Renfrew-Collingwood
BlackBall Taiwanese Dessert,3377 Kingsway #1,Dessert shop,49.233055,-123.0330923,Renfrew-Collingwood
The Captain's Boil,1487 Robson St,Seafood,49.28874,-123.130575,West End
Kaur's Coffee,2406 E Broadway,Coffee shop,49.26174349999999,-123.0561247,Renfrew-Collingwood
Sharetea,3619 Kingsway,Bubble Tea,49.2324574,-123.0255504,Renfrew-Collingwood
Starbucks,2840 Bentall St,Coffee store,49.2586046,-123.0306721,Renfrew-Collingwood
Tim Hortons,2889 E 12th Ave,Cafe,49.25941659999999,-123.0446561,Renfrew-Collingwood
Starbucks,3665 Kingsway #190,Coffee store,49.2326922,-123.0241837,Renfrew-Collingwood
Purdys Chocolatier,2777 Kingsway Purdys Chocolatier Factory Store,Chocolate shop,49.2377514,-123.0478313,Renfrew-Collingwood
甜心園,2538 Kingsway,Chinese bakery,49.23950199999999,-123.0534838,Renfrew-Collingwood
FLOORS DEPOT®️ Hardwood Flooring Engineered Hardwood German Laminate Flooring Vinyl Planks Flooring Vancouver Cork Flooring Vancouver Food Industry Flooring Commercial Kitchen Floors Marmoleum Restaurant Floors Commercial Sheet Vinyl Carpet Tiles Vancouver Acoustic Walls,3665 Kingsway #300,Flooring contractor,49.2326333,-123.0242383,Renfrew-Collingwood
Subway,5218 Joyce St,Sandwich,49.2372491,-123.0326258,Renfrew-Collingwood
Ling Nan Dim Sum Food Co.,3387 Kingsway,Frozen food store,49.2328118,-123.0328541,Renfrew-Collingwood
Tim Hortons,5055 Joyce St Unit 150,Cafe,49.2387706,-123.0316897,Renfrew-Collingwood
Collingwood Neighbourhood House,5288 Joyce St,Community center,49.2366592,-123.0328345,Renfrew-Collingwood
Joyce–Collingwood,5099 Joyce St,Subway station,49.2385125,-123.031282,Renfrew-Collingwood
Gizella Pastry Ltd,3436 Lougheed Hwy,Bakery,49.2627293,-123.0289987,Renfrew-Collingwood
Teapressu (@Broadway Tech,2921 Virtual Way,Bubble Tea,49.26106499999999,-123.0439668,Renfrew-Collingwood
BC Liquor Stores,3150 E Broadway,Liquor store,49.2614856,-123.0373073,Renfrew-Collingwood
Xing Fu Tang - 2675 Kingsway Vancouver,2675 Kingsway,Bubble Tea,49.2387942,-123.050838,Renfrew-Collingwood
Great Eagle Enterprise Inc,3665 Kingsway,Importer,49.2326922,-123.0241837,Renfrew-Collingwood
Tim Hortons,3451 Kingsway,Cafe,49.232254,-123.0311502,Renfrew-Collingwood
