name,address,cuisine,lat,lng,region
Church's Chicken,5704 Fraser Street E 41st Ave,Fast Food,49.2325792,-123.0901337,Sunset
Pho Tan Vietnamese Restaurant Beef Noodle Soup & Bubble Tea,2076 W 41st Ave,Vietnamese,49.2344534,-123.1544022,Kerrisdale
Koon Bo Restaurant 冠寶美食之家,5682 Fraser St,Seafood,49.2332615,-123.0901367,Kensington-Cedar Cottage
ASA Sushi,2178 W 41st Ave,Japanese,49.234509,-123.1580221,Kerrisdale
Osaka Sushi,960 W King Edward Ave,Japanese,49.2485394,-123.1255618,South Cambie
Rocky Mountain Flatbread Main Street,4186 Main St,Pizza,49.2478042,-123.1007361,Riley Park
Khao Thai by Legato Cafe,2248 W 41st Ave,Thai,49.2344901,-123.1592032,Kerrisdale
Nando's Kerrisdale,2064 W 41st Ave,Chicken,49.2342436,-123.1540599,Kerrisdale
Dosa Corner,8248 Fraser St,Indian,49.2097506,-123.0908287,Sunset
Freshslice Pizza,8618 Granville St,Pizza,49.2082081,-123.1401279,Marpole
Masayoshi,4376 Fraser St,Japanese,49.24579869999999,-123.0900391,Kensington-Cedar Cottage
O! Taho,4223 Fraser St,Filipino,49.2473531,-123.090327,Riley Park
Parm'z Pizza Factory,8319 Oak St,Pizza,49.2105495,-123.1304717,Marpole
Kerrisdale Nakamura Japanese Cuisine,2055 W 41st Ave,Japanese,49.2347027,-123.1535489,Shaughnessy
New Novelty Sweet & Restaurant,6669 Fraser St,Indian,49.2239119,-123.0910513,Sunset
Wang's Taiwan Beef Noodle House,8390 Granville St,Taiwanese,49.21020559999999,-123.1400582,Marpole
New York Fries - Oakridge Centre,650 41st Ave W Unit F11,Family-friendly,49.2320456,-123.1186835,Oakridge
Shima-Ya Sushi,5589 Victoria Dr,Japanese,49.2337864,-123.0657079,Kensington-Cedar Cottage
Baoguette Vietnamese Bistro,2114 W 41st Ave,Vietnamese,49.234477,-123.1561885,Kerrisdale
Orange Corner,2257 W 41st Ave,Taiwanese,49.2347804,-123.1587608,Arbutus-Ridge
Freshslice Pizza,5845 Victoria Dr,Pizza,49.2311839,-123.0657887,Victoria-Fraserview
BBT Café,5979 West Blvd,Taiwanese,49.2321709,-123.1558937,Kerrisdale
Panos Greek Taverna,654 SE Marine Dr,Greek,49.2106133,-123.0922313,Sunset
Flamingo Chinese Restaurant,1652 SE Marine Dr,Chinese,49.2105806,-123.0727278,Victoria-Fraserview
Angel Cafe,5995 Fraser St,Chinese,49.2302215,-123.0908067,Sunset
Dosa Hut,7233 Fraser St,Indian,49.21899370000001,-123.0911392,Sunset
Tai Tung Chinese Seafood Restaurant,8012 Granville St,Chinese,49.21290219999999,-123.1400916,Marpole
Red Star Seafood Restaurant,8298 Granville St,Chinese,49.2111772,-123.1401991,Marpole
Domino's Pizza,6469 Oak St,Pizza,49.2269997,-123.1287524,Oakridge
Himalaya Restaurant Ltd,6587 Main St,Indian,49.2248792,-123.1018768,Sunset
ZUBU Ramen - Kerrisdale,2129 W 41st Ave,Japanese,49.2348065,-123.1563953,Arbutus-Ridge
Huang's Beef Noodle Restaurant,6940 Victoria Dr,Noodle Shop,49.22084719999999,-123.0656879,Victoria-Fraserview
Freshslice Pizza,498 SW Marine Dr,Pizza,49.2099567,-123.1168429,Marpole
Tandoori Raj Restaurant,689 E 65th Ave E,Indian,49.2119569,-123.0915718,Sunset
Dublin Crossing - Vancouver,466 SW Marine Dr,Irish pub,49.2100079,-123.1157887,Marpole
Shiro Japanese,3096 Cambie St,Japanese,49.2579297,-123.1146171,Mount Pleasant
Chef Hung Taiwanese Beef Noodle,2028 W 41st Ave,Taiwanese,49.2344053,-123.1529635,Kerrisdale
Papa Day's Pizza & Indian Cuisine,6483 Knight St,Indian,49.2257184,-123.0778229,Sunset
Omnitsky Kosher,5775 Oak St,Cold cut store,49.2333011,-123.1285796,Oakridge
Egg & Co.,4245 Fraser St,Brunch,49.24715699999999,-123.0904601,Riley Park
Toshi Sushi,181 E 16th Ave,Japanese,49.25671029999999,-123.1019284,Mount Pleasant
Panago Pizza,120-511 SW Marine Dr,Pizza,49.2100905,-123.1178353,Marpole
Dewan-E-Khass,5750 Fraser St,Pakistani,49.23227300000001,-123.0903934,Sunset
Aling Ening Restaurant,4253 Fraser St,Filipino,49.247027,-123.0905809,Riley Park
City 1 Cafe,954 W King Edward Ave,Singaporean,49.2483912,-123.1254967,South Cambie
Dairy Queen Grill & Chill,5907 Fraser St,Fast Food,49.2308508,-123.0909761,Sunset
Apna Bhaia Sweet & Restaurant,6616 Fraser St,Indian,49.2243044,-123.0906297,Sunset
White Spot Kerrisdale,5367 West Blvd,Family-friendly,49.23766850000001,-123.1556307,Arbutus-Ridge
CHI HOUSE,4063 Main St,Sichuan,49.2492976,-123.101588,Riley Park
Kokoro Ramen,5695 Victoria Dr,Japanese,49.23288119999999,-123.0657482,Kensington-Cedar Cottage
Thai Son Restaurant,1450 SW Marine Dr,Vietnamese,49.2042456,-123.1395324,Marpole
Neptune BBQ House 鳳鳴燒臘 (Vancouver,8175 Granville St,Chinese,49.21193969999999,-123.1408327,Marpole
Hawkers Delight Deli,4127 Main St,Malaysian,49.2483626,-123.101467,Riley Park
Little Caesars Pizza,5927 Fraser St,Pizza,49.2307429,-123.0908638,Sunset
Trilussa Pizza & Pane,4363 Main St,Pizza,49.2464617,-123.1014422,Riley Park
China Lan Lanzhou Beef Noodle,5555 West Blvd,Chinese Noodles,49.2360333,-123.1557741,Arbutus-Ridge
Seiza Japanese Cuisine,3068 Main St,Japanese,49.2578688,-123.1008956,Mount Pleasant
Mui Garden Restaurant,5797 Victoria Dr,Chinese,49.2317383,-123.0657785,Victoria-Fraserview
Breakfast Table,3014 Granville St,Breakfast,49.258568,-123.1385172,Fairview
别不同茶餐厅 Ming Tak Hong Kong Style Restaurant,8363 Granville St,Chinese,49.2108334,-123.1407047,Marpole
Pho Hoa + Jazen Tea - Oak,1011 W 49th Ave,Pho,49.2270157,-123.1288733,Oakridge
The Fish Counter,3825 Main St,Seafood,49.2507804,-123.1012704,Riley Park
Grand Chinese Hot Pot,6967 Victoria Dr,Chinese,49.2208258,-123.0660325,Victoria-Fraserview
McDonald's,160 SW Marine Dr,Fast Food,49.2118921,-123.1091875,Marpole
Sip Bowl,2255 W 41st Ave,Chinese Noodles,49.2348048,-123.1587418,Arbutus-Ridge
Neptune Palace Seafood Restaurant,470 SW Marine Dr Unit 308,Chinese,49.21004800000001,-123.116603,Marpole
Shota Sushi & Grill,5688 Yew St,Japanese,49.2349524,-123.1575019,Arbutus-Ridge
McDonald's,830 SW Marine Dr,Fast Food,49.20607,-123.1255132,Marpole
The Basic,3048 Main St,Diner,49.2580108,-123.100896,Mount Pleasant
Forage,1300 Robson St,Pacific Northwest,49.287051,-123.1290774,West End
Kent's Kitchen 權記,5659 Victoria Dr,Chinese Takeout,49.2331219,-123.0658535,Kensington-Cedar Cottage
Rocky Mountain Flatbread,1876 W 1st Ave,Pizza,49.2704812,-123.1472846,Kitsilano
Sandy La Chinese Restaurant,5257 Victoria Dr,Chinese,49.2370473,-123.0656135,Kensington-Cedar Cottage
New Chong Qing Restaurant,2044 W 41st Ave,Chinese,49.2344122,-123.1533619,Kerrisdale
Osteria Savio Volpe,615 Kingsway,Italian,49.2574913,-123.0909344,Mount Pleasant
Golden Pair Vietnamese Asian Cuisine,8167 Granville St,Vietnamese,49.211983,-123.140896,Marpole
JAPADOG(South Vancouver,400-8206 Ontario St,Hot Dog Stand,49.2104782,-123.1060265,Sunset
Trattoria,1850 W 4th Ave,Italian,49.2678378,-123.1466983,Kitsilano
Subway,644 SW Marine Dr Unit 101,Sandwich,49.2085891,-123.1197921,Marpole
Nightingale,1017 W Hastings St,Canadian,49.287432,-123.1175609,Downtown
White Spot Marine Drive,1126 SE Marine Dr,Family-friendly,49.2105107,-123.0833322,Sunset
Corner 23,4008 Cambie St,Taiwanese,49.2499562,-123.1150368,Riley Park
Ikura Sushi,8646 Granville St,Japanese,49.2079003,-123.1403017,Marpole
Subway,5698 Main St,Sandwich,49.2332066,-123.1012969,Riley Park
Wildebeest,120 W Hastings St,Pacific Northwest,49.2819194,-123.1080066,Downtown
Subway,3890 Oak St,Sandwich,49.25094379999999,-123.1270301,South Cambie
Nishiki Sushi Bar,6501 Victoria Dr,Japanese,49.2250574,-123.0659426,Victoria-Fraserview
Irashai Sushi,2260 W 41st Ave,Japanese,49.2344862,-123.1593285,Kerrisdale
Osaka Teppanyaki,1788 W Broadway #103,Seafood,49.26346520000001,-123.1452407,Fairview
Roots Café,6502 Main St,Coffee shop,49.2254629,-123.1012332,Sunset
Top Of Vancouver Revolving Restaurant,555 W Hastings St,Continental restaurant,49.2846966,-123.1119349,Downtown
The Eatery,3431 W Broadway,Japanese,49.2644072,-123.180761,Kitsilano
Lucky Dragon Palace Restaurant,5822 Victoria Dr,Chinese,49.2309756,-123.0652542,Victoria-Fraserview
White Spot (Coast Hotel,1041 SW Marine Dr,Family-friendly,49.2048294,-123.130886,Marpole
Lucy's Eastside Diner,2708 Main St,Diner,49.2608828,-123.1008169,Mount Pleasant
McDonald's,7289 Knight St,Fast Food,49.2183554,-123.0774499,Sunset
McDonald's,2095 W 41st Ave,Fast Food,49.2349143,-123.1548416,Shaughnessy
La Notte Restaurant,3307 Dunbar St,Italian,49.2572246,-123.1853608,Dunbar-Southlands
New Bhaia Sweet Shop,5740 Fraser St,Indian,49.2324493,-123.0904074,Sunset
Pink Elephant Thai,434 SW Marine Dr,Thai,49.2101841,-123.1161936,Marpole
Cibo Trattoria,900 Seymour St,Italian,49.2793994,-123.1204307,Downtown
Pizza Pizza,311 E Broadway,Pizza,49.2630472,-123.0987406,Mount Pleasant
KFC,6487 Knight St,Fast Food,49.2256662,-123.0778129,Sunset
BeetBox Veg,1074 Davie St,Vegan,49.2800757,-123.1309752,West End
Incognito Coffee,School Of Music 843 Seymour Street Atrium of VSO,Coffee shop,49.2803288,-123.1196634,Downtown
Mosaic Grille & Bar,655 Burrard St,Grill,49.2853096,-123.1207679,Downtown
Subway,610 SE Marine Dr,Sandwich,49.2105361,-123.0926764,Sunset
Congee Noodle House,141 E Broadway,Chinese,49.263084,-123.1020899,Mount Pleasant
Thai Basil Restaurant,1215 Thurlow St,Thai,49.28029730000001,-123.1315906,West End
JAPADOG,530 Robson St,Hot Dog,49.28022319999999,-123.1183207,Downtown
Pizza Hut,6082 Fraser St,Pizza,49.2293879,-123.0903305,Sunset
Sushi Go,7026 Kerr St,Japanese,49.2195921,-123.0410176,Killarney
Gyu King Teppanyaki,1022 Alberni St,Japanese,49.2842782,-123.122531,West End
Crêpe Delicious,595 595 Burrard Street #502 inside Bentall Centre Tower III Vancouver BC V7X 1J1 502 Burrard St #502,Crêperie,49.2860303,-123.1195685,Downtown
Silk Dinner Lounge and Restaurant,132 Powell St,Indian,49.2831042,-123.1010731,Downtown
Pizza Pizza,1893 Cornwall Ave,Pizza,49.2727797,-123.1475462,Kitsilano
VanDusen Botanical Garden,5251 Oak St,Botanical garden,49.2385564,-123.1287215,Shaughnessy
BC Liquor Stores 39Th & Cambie,5555 Cambie St,Liquor store,49.23469780000001,-123.1167789,South Cambie
Queen Elizabeth Park,4600 Cambie St,Park,49.2414778,-123.1136524,Riley Park
Subway,1807 Burrard St #101,Sandwich,49.2696547,-123.1460958,Kitsilano
Neptune Chinese Kitchen 鳳鳴粥麵,1136 Alberni St,Chinese,49.2857633,-123.1247303,West End
oakridge mall station house,460 W 45th Ave,Bed & breakfast,49.2295302,-123.1152524,Oakridge
Japan Sky Dining Ltd.,8855 Laurel St #102,Catering food and drink supplier,49.2051111,-123.1253076,Marpole
Vancouver Restaurants For Sale,201-1055 W Broadway,Real Estate Agency,49.2636377,-123.1278582,Fairview
Famous Wok,200 Burrard St,Chinese,49.2876106,-123.1150993,Downtown
Johnny's Pizza Factory,7970 Granville St,Pizza,49.2134436,-123.1399566,Marpole
