name,address,cuisine,lat,lng,region
Bun Cha Ca Hoang Yen,5083 Victoria Dr,Vietnamese,49.2385267,-123.0655737,Kensington-Cedar Cottage
Beijiang Restaurant 北疆饭店,3281 Kingsway,Chinese,49.2344793,-123.036161,Renfrew-Collingwood
So Hyang Korean Cuisine,6345 Fraser St,Korean,49.227,-123.0909235,Sunset
Andamiro Korean Bistro,2568 Kingsway,Korean,49.2392139,-123.0528253,Renfrew-Collingwood
Kinemi's Kitchen,7751 Champlain Cres,Italian,49.2149295,-123.0304365,Killarney
Chu Kiang Chinese Restaurant,6491 Knight St,Chinese,49.2256096,-123.0778425,Sunset
Pizza Hut,2619-2625 E 49th Ave,Pizza,49.2255936,-123.0535762,Victoria-Fraserview
Yu Kee BBQ Kitchen,2609 E 49th Ave,Chinese,49.2256543,-123.0543547,Victoria-Fraserview
La Maison Da Nang,5195 Victoria Dr,Vietnamese,49.23764660000001,-123.0658125,Kensington-Cedar Cottage
Happy Sushi,5632 Victoria Dr,Japanese,49.2335229,-123.0653115,Kensington-Cedar Cottage
Dharma Garden Veggie Deli,3195 Kingsway,Vegan,49.2352333,-123.0378501,Renfrew-Collingwood
Tim Hortons,5698 Victoria Dr,Takeout Restaurant,49.2330736,-123.065215,Kensington-Cedar Cottage
Gia Minh Restaurant,6181 Fraser St,Vietnamese,49.2285587,-123.0908461,Sunset
Freshslice Pizza,6374 Fraser St,Pizza,49.2266807,-123.0905333,Sunset
Tandoori King Restaurant (Old,8061 Fraser Street E 65th Ave,Indian,49.2119569,-123.0915718,Sunset
Indian Bay Leaf,4890 Victoria Dr,Indian,49.2401042,-123.0649584,Kensington-Cedar Cottage
Japanese Bistro Kamome,5228 Joyce St,Japanese,49.2372008,-123.0327046,Renfrew-Collingwood
Golden Swan Restaurant,5380 Victoria Dr,Takeout Restaurant,49.2361844,-123.0649258,Kensington-Cedar Cottage
Mui Ngo Gai Restaurant,2052 Kingsway,Vietnamese,49.2445738,-123.0645772,Kensington-Cedar Cottage
Pita House Restaurant,6196 Fraser St,Greek,49.228313,-123.0904919,Sunset
Kwan Luck Restaurant,2516 Kingsway,Chinese,49.2396428,-123.0542507,Renfrew-Collingwood
Dosa Corner,8248 Fraser St,Indian,49.2097506,-123.0908287,Sunset
Hyoga Japanese Cuisine,3343 Kingsway,Japanese,49.2336372,-123.0342988,Renfrew-Collingwood
Sandy La Chinese Restaurant,5257 Victoria Dr,Chinese,49.2370473,-123.0656135,Kensington-Cedar Cottage
Pin Pin Restaurant,6113 Fraser St,Filipino,49.2289761,-123.0909249,Sunset
Dairy Queen,2940 Kingsway Ave,Fast Food,49.2359167,-123.0447306,Renfrew-Collingwood
Fortune Lamb Dining 鸿羊轩,3-3377 Kingsway,Chinese,49.2329936,-123.0330474,Renfrew-Collingwood
Deutsches Haus (Vancouver Alpen Club,4875 Victoria Dr,German,49.24050039999999,-123.0656204,Kensington-Cedar Cottage
Michi Craft Kitchen,3665 Kingsway #180,Asian,49.2324554,-123.02436,Renfrew-Collingwood
Chosun Korean BBQ,3486 Kingsway,Takeout Restaurant,49.2317416,-123.0303984,Killarney
Top Cantonese Cuisine Restaurant,2752 Kingsway,Cantonese,49.2374664,-123.0494301,Renfrew-Collingwood
Dosa Hut,7233 Fraser St,Indian,49.21899370000001,-123.0911392,Sunset
Sushi By Yuji,2252 Kingsway,Japanese,49.2424827,-123.0598354,Kensington-Cedar Cottage
McDonald's,5661 Victoria Dr,Fast Food,49.2331558,-123.0658793,Kensington-Cedar Cottage
Truong Thanh Restaurant,2096 Kingsway,Vietnamese,49.24435980000001,-123.0641388,Kensington-Cedar Cottage
Freshii,6541 Main St,Health Food,49.2251807,-123.1018668,Sunset
Love for Pho,3524 Kingsway,Pho,49.2317099,-123.0281859,Killarney
Sushi Go,7026 Kerr St,Japanese,49.2195921,-123.0410176,Killarney
Ho Yuen Kee Restaurant,6236 Fraser St,Chinese,49.22796030000001,-123.0903879,Sunset
Papa John's Pizza,#300-3320 Kingsway,Pizza,49.2333626,-123.0348768,Killarney
Pho Tan Restaurant,4598 Main St,Asian,49.2434312,-123.1011702,Riley Park
Sun Tin Day Cafe,5137 Victoria Dr,Chinese,49.2379826,-123.0658152,Kensington-Cedar Cottage
Autostrada Osteria Main Street,4811 Main St,Italian,49.2417397,-123.1016277,Riley Park
Good Choice Restaurant,6007 Fraser St,Chinese,49.2299962,-123.0908133,Sunset
Sushi Taku,4902 Joyce St,Japanese,49.2398062,-123.0299092,Renfrew-Collingwood
The Captain's Boil,3309 Kingsway,Seafood,49.2341589,-123.0352979,Renfrew-Collingwood
Tandoori Oven,6452 Main St,Indian,49.2261634,-123.1013709,Sunset
Happy Day Cafe (Vancouver,3312 Kingsway,Chinese,49.2335577,-123.0353925,Killarney
New Novelty Sweet & Restaurant,6669 Fraser St,Indian,49.2239119,-123.0910513,Sunset
McDonald's,7289 Knight St,Fast Food,49.2183554,-123.0774499,Sunset
Panago Pizza,3458 Sawmill Crescent,Pizza,49.20585519999999,-123.0318989,Killarney
Freshslice Pizza,5128 Joyce St,Pizza,49.2378945,-123.0319888,Renfrew-Collingwood
Peaceful Restaurant,3320 Kingsway,Chinese,49.2333626,-123.0348768,Killarney
Panos Greek Taverna,654 SE Marine Dr,Greek,49.2106133,-123.0922313,Sunset
Slice Of Chicago Deep Dish Pizza,5812 Fraser St,Pizza,49.2318017,-123.0904133,Sunset
Church's Chicken,5704 Fraser Street E 41st Ave,Fast Food,49.2325792,-123.0901337,Sunset
GJS Kitchen and Catering,418 East Kent Ave S unit 119,Takeout Restaurant,49.2062645,-123.0978066,Sunset
Futian Dumpling Restaurant,3490 Kingsway #7,Chinese,49.2317297,-123.0299525,Killarney
Viva Sushi Bar,CA BC Vancouver 1947 Kingsway,Japanese,49.24580479999999,-123.0660097,Kensington-Cedar Cottage
Church's Chicken,2504 Kingsway & Slocan St,Chicken,49.2399881,-123.0547464,Renfrew-Collingwood
Chef Pin,3293 Kingsway,Mandarin restaurant,49.2344273,-123.0360543,Renfrew-Collingwood
Tandoori Raj Restaurant,689 E 65th Ave E,Indian,49.2119569,-123.0915718,Sunset
Come Along Chinese Restaurant,2550 Kingsway,Chinese,49.2393614,-123.0531504,Renfrew-Collingwood
Angel Cafe,5995 Fraser St,Chinese,49.2302215,-123.0908067,Sunset
54th Ave Cafe,7088 Kerr St,Cantonese,49.2192575,-123.0411135,Killarney
Dewan-E-Khass,5750 Fraser St,Pakistani,49.23227300000001,-123.0903934,Sunset
Pampanga's Cuisine,5179 Joyce St,Filipino,49.2377809,-123.0326363,Renfrew-Collingwood
Dairy Queen Grill & Chill,4990 Victoria Dr,Fast Food,49.23907500000001,-123.0650184,Kensington-Cedar Cottage
White Spot Marine Drive,1126 SE Marine Dr,Family-friendly,49.2105107,-123.0833322,Sunset
Wo's Chinese Restaurant,8166 Main St,Chinese,49.21142099999999,-123.1017591,Sunset
Pho Thai Hoa Restaurant,1625 Kingsway,Takeout Restaurant,49.2481213,-123.071125,Kensington-Cedar Cottage
Max's Restaurant Cuisine of the Philippines Vancouver,3546 Kingsway,Filipino,49.23195399999999,-123.0273921,Killarney
Donair Land,3384 Vanness Ave,Middle Eastern,49.2384585,-123.032642,Renfrew-Collingwood
Haiyi Seafood Restaurant,4818 Main St,Takeout Restaurant,49.2420726,-123.1012135,Riley Park
Honolulu Cafe,3340 Kingsway,Cantonese,49.2331602,-123.0345164,Killarney
Win Win Chick-N,8197 Main St,Fast Food,49.2114286,-123.1025054,Sunset
Original Tandoori Kitchen,7215 Main St,Indian,49.2190826,-123.1021212,Sunset
Dairy Queen Grill & Chill,5907 Fraser St,Fast Food,49.2308508,-123.0909761,Sunset
時代文華海鮮酒家 New Mandarin Seafood Restaurant,4650 Gladstone St,Cantonese,49.2431012,-123.0620071,Kensington-Cedar Cottage
Happy Family Restaurant,2178 Kingsway,Chinese,49.2435351,-123.0624268,Kensington-Cedar Cottage
Apna Bhaia Sweet & Restaurant,6616 Fraser St,Indian,49.2243044,-123.0906297,Sunset
Little Caesars Pizza,5927 Fraser St,Pizza,49.2307429,-123.0908638,Sunset
利源冰店 Icy Bar Boundary,3618 Kingsway,Dessert,49.2320601,-123.0260584,Killarney
Camy's Pizza | Best Pizza Shop in Vancouver | Indian Cuisine TakeOut | Best Butter Chicken Pizza and Shahi Paneer Pizza,5688 Fraser St,Pizza,49.2331627,-123.0900096,Kensington-Cedar Cottage
All India Sweets & Restaurant,6560 Main St,Indian,49.225123,-123.1013989,Sunset
Mr. Waffle Bubble Tea,5881 Victoria Dr,Bubble Tea,49.2308952,-123.0657592,Victoria-Fraserview
Panago Pizza,5738 Tyne St,Pizza,49.2314324,-123.0315171,Killarney
Happy Tree House BBQ Kingsway,3502 Kingsway,Chinese,49.23186339999999,-123.0289157,Killarney
Fatty Cow Seafood Hotpot,5108 Victoria Dr,Chinese,49.2380136,-123.0651025,Kensington-Cedar Cottage
Sunflower Bubble Tea,5125 Joyce St,Bubble Tea,49.2380697,-123.0323807,Renfrew-Collingwood
Little Caesars Pizza,7052 Kerr St,Pizza,49.2196088,-123.0407749,Killarney
Tasty Wok,7180 Kerr St,Chinese Takeout,49.2188426,-123.039869,Killarney
Gotham Steakhouse & Cocktail Bar,615 Seymour St,Steak,49.2828825,-123.1159646,Downtown
Eternal Abundance Organic Market & Eatery,1025 Commercial Dr,Vegan,49.275432,-123.0698104,Grandview-Woodland
Nero waffles,1002 Seymour St,Dessert,49.2782787,-123.1219729,Downtown
Uncle Mings Kitchen,8181 Main St,Delivery Restaurant,49.2116536,-123.1024687,Sunset
Panago Pizza,8333 Granville St,Pizza,49.2111805,-123.1408436,Marpole
Subway,610 SE Marine Dr,Sandwich,49.2105361,-123.0926764,Sunset
Starbucks,2685 E 49th Ave,Coffee store,49.2251112,-123.0534421,Victoria-Fraserview
Pho Hoa + Jazen Tea - Kingsway,2257 Kingsway,Pho,49.2426317,-123.0592661,Kensington-Cedar Cottage
KFC,2190 Kingsway,Fast Food,49.2434777,-123.0622015,Kensington-Cedar Cottage
Pizza Hut,6082 Fraser St,Pizza,49.2293879,-123.0903305,Sunset
Panago Pizza,120-511 SW Marine Dr,Pizza,49.2100905,-123.1178353,Marpole
Glowbal,590 W Georgia St,Fusion restaurant,49.2811002,-123.1177713,Downtown
Village Pub,7725 Champlain Cres,Pub,49.2152249,-123.030586,Killarney
Subway,2312 Kingsway,Sandwich,49.2415303,-123.0578208,Renfrew-Collingwood
New Bhaia Sweet Shop,5740 Fraser St,Indian,49.2324493,-123.0904074,Sunset
A&W,Joyce-Collingwood Station,American,49.2383732,-123.0317578,Renfrew-Collingwood
The Pizza King,1464 E Broadway,Pizza,49.2621968,-123.0742766,Kensington-Cedar Cottage
Zefferelli's,1136 Robson St 2nd Floor,Italian,49.28502719999999,-123.126053,West End
Jules Bistro,216 Abbott St,French,49.28344269999999,-123.1064141,Downtown
Incognito Coffee,School Of Music 843 Seymour Street Atrium of VSO,Coffee shop,49.2803288,-123.1196634,Downtown
Victoria Chinese Restaurant,1055 W Georgia St,Cantonese,49.2853911,-123.1215501,Downtown
Purdys Chocolatier,2777 Kingsway Purdys Chocolatier Factory Store,Chocolate shop,49.2377514,-123.0478313,Renfrew-Collingwood
Triple O's Langara College,100 W 49th Ave,Fast Food,49.224025,-123.108032,Oakridge
